0.9015000000000006,514.5,317.03,122.99,7.0,2.0,0.0,0.0
0.8681000000000002,584.08,318.5,122.5,7.0,2.0,0.0,0.0
0.9,565.3783333333333,318.5,122.5,7.0,3.723651515151515,0.0,0.40140476190476193
0.9,563.5,318.5,122.5,7.0,4.0,0.0,0.0
0.9,563.5,318.5,122.5,7.0,5.0,0.044778846153846155,0.0
0.86,588.0,294.0,147.0,6.86,2.0,0.0,0.0
0.86,588.0,294.0,147.0,7.0,3.0,0.040649999999999985,0.0
0.8547799999999998,588.0,300.2611111111111,147.0,7.0,4.0,0.0,1.0001190476190474
0.82,612.5,312.4566666666667,147.0,6.86,2.0,0.0,0.0
0.8200552380952374,612.5,318.5,147.0,7.0,5.0,0.0,0.8434761904761905
0.79,637.245,343.0,147.0,7.0,2.0,0.0,0.0
0.79,637.0,343.49,147.49,7.0,3.0,0.0,0.4793333333333332
0.79,637.0,343.0,147.0,7.0,4.2212619047619055,0.23664107142857155,2.459607142857142
0.7666000000000001,661.5,416.5,130.62583333333333,6.93,2.0,0.0,0.0
0.76,661.5,416.5,122.5,7.0,3.0,0.046400000000000004,0.0
0.76,661.255,416.5,125.685,7.0,5.0,0.0,1.0872817369510734
0.7352499999999997,686.0,245.0,220.5,3.5,3.0,0.04299999999999999,0.0
0.7369,686.0,255.24916666666664,219.52,3.5,2.7296464646464647,0.0,0.0
0.71,710.5,269.5,220.5,3.5,3.0,0.0,0.0
0.69,731.3685555555555,294.0,220.5,3.5,2.0,0.0343125,0.0
0.69,728.8790833333334,294.0,220.5,3.5,3.0,0.0,0.2733333333333332
0.7012333333333324,735.0,294.0,220.5,3.5,2.6630000000000003,0.04725000000000001,0.0
0.66,759.5,318.9408143939394,220.5,3.4999999999999996,2.0,0.27624536435786423,2.860625541125541
0.66,759.5,318.5,220.5,3.5,4.0,0.0,1.0911230158730156
0.64,784.0,343.0,220.5,3.5,2.994214285714286,0.0,0.0
0.7012392156862736,731.1235555555555,289.5235,220.5,3.5,2.0,0.0388125,0.0
0.98,514.5,294.0,110.25,7.0,2.0,0.1,1.0
0.98,514.5,294.0,110.25,6.965,3.834294653875536,0.1998659559996247,1.7009541406306112
0.98,514.5,294.0,110.25,7.0,4.0,0.2200516702853389,1.0
0.98,514.5,294.0,110.25,7.0,5.0,0.1,1.0
0.898733333333334,563.5,318.5,122.5,7.0,4.7395,0.1,3.1448730158730154
0.9,566.685,318.99,123.3575,7.0,3.0,0.1,2.3276684981684976
0.8186499999999991,614.1945833333334,318.5,146.755,7.0,5.0,0.1,2.948261904761905
0.8221666666666657,612.255,317.1661111111111,147.0,7.0,3.3185760073260075,0.1,1.0
0.86,588.0,297.0761111111111,145.775,7.0,3.7695714285714286,0.1,1.0
0.86,588.0,297.0761111111111,145.775,7.0,3.7695714285714286,0.1,1.0
0.82,612.5,318.5,147.0,7.0,2.0,0.1,1.0
0.8236666666666654,612.5,317.52,147.0,7.0,4.0,0.2859474489795916,1.0
0.82,612.5,318.5,146.755,7.0,5.0,0.1,2.9045952380952382
0.79,636.8775,343.0,147.0,7.0,2.0,0.1,2.5360992063492067
0.79,637.0,343.0,147.0,7.0,3.0,0.1,1.0
0.79,637.0,343.0,146.755,7.0,5.0,0.23756607142857156,1.0
0.76,661.5,416.5,122.5,7.0,2.0,0.1,1.0
0.76,661.5,416.5,122.745,7.0,3.35197619047619,0.1,1.0
0.76,661.5,416.5,122.5,7.0,4.0,0.1,1.0
0.7623285714285717,661.5,410.865,122.5,7.0,5.0,0.1,1.0
0.7374999999999998,686.0,245.0,220.5,3.4999999999999996,2.8834765512265523,0.1,1.0
0.74,687.8931818181818,245.0,220.5,3.4999999999999996,3.3670779220779226,0.1,2.4255281385281386
0.74,686.0,245.0,220.5,3.5,2.9076551226551235,0.1,1.0
0.71,710.01,270.3575,220.5,3.4999999999999996,3.9209603729603724,0.2927624999999999,1.0
0.71,710.5,269.5,220.5,3.5,4.0,0.1,3.606179653679654
0.7082250000000001,710.5,268.716,220.5,3.4999999999999996,3.2853751803751807,0.1,1.0
0.69,735.0,294.0,220.5,3.5,2.0,0.28919179292929287,3.4658556998557004
0.69,735.0,294.0,220.5,3.5,3.194666666666667,0.1,1.0
0.69,735.0,294.0,220.5,3.5,5.0,0.3307131164587043,3.1455912698412702
0.66,759.5,318.255,220.5,3.4999999999999996,2.0,0.1,1.0
0.66,759.5,318.5,220.5,3.4999999999999996,3.0,0.1,1.0
0.64,781.2263030303031,342.50623076923074,220.5,3.5,2.0,0.1,1.0
0.6900249999999991,731.6720833333333,295.176,220.5,3.5,3.0,0.1,1.0
0.62,807.16475,367.5,220.5,3.4999999999999996,2.0,0.3081718614718614,3.4294335525585535
0.62,803.796,360.1462307692307,220.5,3.4999999999999996,3.0,0.1,1.0
0.62,808.5,365.08483682983683,220.5,3.5,4.0,0.1,2.8846825396825393
0.62,792.020670990566,355.26256410256406,220.5,3.4999999999999996,5.0,0.1,1.0
0.98,514.5,294.0,110.25,7.0,4.0,0.1,1.9292993787258492
0.98,514.5,294.0,110.25,7.0,5.0,0.1,2.0
0.9,563.5,318.5,122.5,7.0,4.21438961038961,0.1,2.0
0.86,588.0,294.0,147.0,7.0,2.0,0.1,2.0
0.86,588.0,294.0,147.0,7.0,3.0,0.1,2.0
0.86,588.0,299.6410726495726,147.0,7.0,5.0,0.1,2.0
0.8202666666666655,612.3308333333333,318.5,147.0,7.0,3.7885714285714283,0.1,3.1027568681318685
0.7900000000000006,637.1225,342.51,147.0,7.0,3.230436507936508,0.1,2.0
0.82,612.5,318.255,147.0,7.0,4.0,0.2820692022263449,2.0
0.7902500000000007,637.0,342.51,147.0,7.0,3.0,0.1,2.0
0.792828571428572,637.0,343.0,146.755,7.0,5.0,0.1,2.0
0.76,661.5,416.5,122.5,7.0,3.0,0.1,1.9538948215527165
0.76,661.5,416.5,122.5,7.0,4.0,0.16708980186480182,2.0
0.76,661.5,416.5,122.5,7.0,5.0,0.1463981351981351,3.4155683333955658
0.74,686.0,246.82,220.5,3.5,2.0,0.1,2.0
0.7375333333333332,686.0,245.0,220.5,3.4999999999999996,2.7830003607503606,0.1,2.0
0.8242999999999987,611.275,314.825,146.51,7.0,2.0,0.2377857142857143,2.0
0.71,711.8773923444976,269.5,220.5,3.5,3.5028676601176603,0.1,3.14759632034632
0.71,711.533358490566,269.5,220.5,3.4999999999999996,5.0,0.29820367647058804,3.0555436507936506
0.69,732.585265151515,294.0,220.5,3.5,3.0,0.1,2.0
0.69,735.0,297.40958333333333,220.5,3.5,4.0,0.1,2.0
0.6896419047619037,735.0,294.0,220.5,3.5,5.0,0.1,2.0
0.66,760.529,318.5,220.5,3.4999999999999996,3.0,0.1,2.0
0.66,759.5,318.5,220.5,3.5,4.0,0.1,2.0
0.66,759.5,318.5,220.5,3.5,5.0,0.1,2.0
0.64,784.0,343.0,220.5,3.5,3.7260476190476193,0.1,2.0
0.64,783.3285800814753,343.0,220.5,3.4999999999999996,5.0,0.1,2.0
0.6909469079939659,734.5372222222222,293.265,220.5,3.5,2.0,0.2949056818181817,4.028449106449107
0.6207272727272717,808.5,367.5,220.5,3.5,3.902875771158666,0.1,2.0
0.62,808.5,367.5,220.5,3.5,4.0,0.1,2.0
0.62,808.5,367.5,220.5,3.5,3.886764660047555,0.1,2.0
0.98,517.685,294.0,110.6175,7.0,2.0,0.31160957792207766,3.0
0.98,517.44,294.0,110.25,7.0,3.0,0.1,3.016436507936508
0.98,514.5,294.0,110.25,7.0,4.022935346516229,0.1,1.7832993787258495
0.98,514.5,294.245,110.25,7.0,5.0,0.1,3.0
0.9,563.5,317.2184615384615,122.5,7.0,4.365151515151515,0.1,3.0
0.8988000000000008,563.5,316.295,122.5,7.0,4.0,0.1,3.0
0.86,586.32,294.0,147.0,7.0,3.891370927318296,0.1,3.0
0.8588999999999996,588.0,298.3011111111111,147.0,7.0,4.0,0.1,3.0
0.7938000000000006,636.3466666666667,336.875,146.51,7.0,3.734450018580453,0.18988673469387757,3.0
0.8212222222222207,612.5,318.5,147.0,7.0,2.0,0.24046828231292527,3.168297619047619
0.82,612.8861666666667,318.5,146.72777777777776,7.0,4.0,0.2525714285714286,3.129793650793651
0.82,612.5,318.3911111111111,146.755,7.0,3.80520695970696,0.1,3.0
0.7900000000000006,637.0,343.0,147.0,7.0,2.0,0.1,3.0
0.8199666666666654,611.8816666666667,319.3711111111111,147.0,7.0,3.7345879120879117,0.1,3.0
0.7632000000000002,661.5,409.885,122.99,7.0,3.0,0.24915366300366298,3.0
0.76,661.5,416.5,122.745,7.0,3.8895128205128198,0.1,3.0
0.76,661.3530000000001,416.5,122.5,7.0,5.0,0.1,3.0
0.74,686.0,245.0,220.5,3.4999999999999996,2.0,0.1,3.0
0.74,686.0,245.0,220.5,3.5,3.421369769119769,0.1,3.0
0.74,686.0,245.0,220.5,3.5,5.0,0.1,3.0
0.71,710.5,269.5,220.5,3.5,2.0,0.3061556818181817,3.0
0.71,710.5,269.5,220.5,3.5,3.826248612498613,0.1,3.0
0.6898742857142847,735.0,294.0,220.5,3.5,3.9929090909090905,0.29539967320261423,3.0
0.69,735.0,294.0,220.5,3.5,3.630785714285714,0.20043022875817001,3.0
0.69,735.0,294.0,220.5,3.4999999999999996,3.4530634920634924,0.1,3.0
0.6605666666666652,759.5,318.5,220.5,3.5,3.203690476190476,0.1,3.737164417282064
0.66,759.5,318.5,220.5,3.5,3.6711190476190474,0.1,3.0
0.66,759.5,318.5,220.5,3.5,4.0,0.25416329365079365,3.0
0.6595647619047604,760.1193376572327,318.5,220.5,3.5,5.0,0.2759989591291061,3.0
0.64,784.0,344.01483682983684,220.5,3.5,4.0,0.1,3.0
0.6408361904761907,784.0,343.0,220.5,3.5,5.0,0.3275430775107245,3.0
0.62,808.5,361.22423076923076,220.5,3.5,2.0,0.1,3.0
0.62,808.5,362.2042307692308,220.5,3.5,3.0,0.1,3.0
0.62,803.8181634148085,367.5,220.5,3.5,5.0,0.1,3.0
0.98,514.5,294.0,110.25,7.0,4.0,0.1,1.9292993787258492
0.98,514.5,295.87833333333333,112.21,7.0,5.0,0.1,4.0
0.9,563.5,316.63046153846153,122.5,7.0,4.5441666666666665,0.1,4.0
0.9000000000000008,566.867,318.5,122.5,7.0,4.0,0.304317857142857,4.0
0.8596999999999996,588.4573333333333,294.0,146.6325,7.0,2.0,0.1,4.0
0.86,588.3698333333333,294.0,147.0,7.0,3.5113993155966834,0.1,4.0
0.86,588.0,296.36561111111115,147.0,7.0,4.0,0.1,4.0
0.860013333333333,588.0,294.0,147.0,7.0,5.0,0.1,4.0
0.82,612.4836666666666,318.5,147.0,7.0,2.0,0.2568375000000001,4.0
0.82,612.5,318.5,147.0,7.0,3.9691190476190474,0.1,4.0
0.82,612.5,318.5,147.0,7.0,4.0,0.1,4.0
0.82,612.5,318.5,147.0,7.0,5.0,0.1,3.2007837301587307
0.7910500000000006,637.3266666666667,343.0,147.0,7.0,2.865444976076555,0.16517244897959174,2.3379325396825394
0.79,637.0816666666667,343.0,147.0,7.0,3.0,0.1,4.0
0.79,637.0,341.4211111111111,147.0,7.0,4.0,0.1,2.985875000000001
0.76,661.5,416.5,122.5,7.0,4.252646825396824,0.1,4.0
0.76,661.5,416.5,122.5,7.0,4.0,0.1,4.0
0.7631000000000003,661.5,413.315,122.5,7.0,5.0,0.1,4.0
0.74,686.0,245.0,220.5,3.4999999999999996,3.0,0.1,1.8930281385281384
0.74,686.0,245.0,220.5,3.5,5.0,0.2463613095238096,4.067064122152357
0.71,710.9822222222222,269.5,220.5,3.5,2.0,0.2613056818181818,3.980252136752137
0.71,710.5,269.5,220.5,3.4999999999999996,4.068726967476969,0.1,4.0
0.69,735.0,294.0,220.5,3.4999999999999996,2.0,0.28919179292929287,3.4658556998557004
0.6918933333333325,733.9942105263158,293.7795,220.5,3.5,4.0,0.31159444444444423,4.0
0.66,759.5193030303031,318.5,220.5,3.4999999999999996,2.0,0.1,2.7728516467192934
0.66,759.5,318.5,220.5,3.5,3.2175555555555553,0.1,4.0
0.66,759.5,318.5,220.5,3.5,3.0913988957901997,0.19487718253968253,4.006943096935744
0.66,761.7294999999999,318.5,220.5,3.5,2.9419999999999993,0.1,4.0
0.64,784.0,343.0,220.5,3.5,2.0,0.1,4.0
0.64,785.1604090909091,343.0,220.5,3.5,3.0,0.1,4.0
0.64,784.0,343.0,220.5,3.5,4.0,0.3237646825396823,4.0
0.64,784.0,343.0,220.5,3.5,2.355641414141414,0.14394865967365952,4.0
0.621817142857142,808.5,361.5895034965035,220.5,3.5,2.0,0.1,4.0
0.62,808.5,361.5895034965035,220.5,3.5,3.0,0.1,4.0
0.621817142857142,808.5,360.36450349650346,220.5,3.5,2.770501936659831,0.1,4.0
0.62,808.5,362.2042307692308,220.5,3.5,2.9233873151702103,0.1,3.310130952380953
0.98,514.5,294.0,110.25,7.0,2.0,0.1,5.0
0.98,514.5,294.245,110.25,7.0,3.0,0.1,5.0
0.98,514.5,294.98,110.25,7.0,4.0,0.2922104478854478,5.0
0.98,515.48,294.0,110.25,7.0,3.8256923493173502,0.1,2.560389122315593
0.9,563.5,317.52,122.6225,7.0,2.0,0.28819513546798015,5.0
0.9,563.5,318.5,122.5,7.0,3.5885324675324672,0.2319678571428572,2.2340097680097677
0.898733333333334,563.5,318.5,122.5,7.0,5.0,0.1,3.134039682539682
0.8632999999999995,584.4475,294.0,147.0,7.0,3.7511904761904757,0.30196813186813176,5.0
0.86,591.5956666666666,294.0,147.0,7.0,4.0,0.1,3.6895604395604393
0.8562999999999995,588.0,300.2166282051282,146.51,7.0,5.0,0.2012619047619047,2.235095238095238
0.82,612.5,318.5,146.36708333333334,7.0,2.0,0.3034862068965516,5.0
0.82,612.5,318.5,147.0,7.0,3.0,0.1,2.2365892857142855
0.82,612.5,318.01,147.0,7.0,3.0043712121212125,0.33580756802721057,5.0
0.82,611.1320833333334,318.5,147.0,7.0,5.0,0.1,5.0
0.79,637.0,343.0,147.0,7.0,2.0,0.1,2.2901269841269842
0.79,637.0,343.0,147.0,7.0,3.583572681704261,0.1,5.0
0.79,615.685,327.2111111111111,146.265,7.0,4.0,0.1,2.852666666666667
0.79,637.0,341.9111111111111,147.0,7.0,5.0,0.1,2.580609126984127
0.76,661.5,416.5,122.5,7.0,4.308176767676767,0.1,5.0
0.76,661.5,416.5,122.5,7.0,3.0,0.1,1.9538948215527165
0.76,661.5,416.5,122.5,7.0,4.207053751803752,0.1,5.0
0.74,692.4120707070708,251.08055000000002,220.5,3.5,2.0,0.1,5.0
0.7391999999999997,686.0,245.0,220.5,3.5,3.0,0.1,1.8930281385281384
0.74,686.0,245.0,220.5,3.5,4.0,0.1,5.0
