0.933333333333333,514.5,298.083333333333,136.791666666667,7,2,0,0,15.55
0.846666666666667,575.75,318.5,122.5,7,2,0,0,20.84
0.9,571.666666666667,318.5,122.5,7,3,0,1.5,21.46
0.9,563.5,318.5,122.5,7,4,0,0,20.71
0.9,563.5,318.5,122.5,7,5,0.0666666666666667,0,19.68
0.86,588,294,147,7,2,0,0,19.5
0.86,588,294,147,7,3,0.0166666666666667,0,19.95
0.853333333333333,588,298.083333333333,147,7,4,0,1.83333333333333,19.34
0.82,612.5,314.416666666667,147,6.41666666666667,2,0,0,17.05
0.76,612.5,318.5,147,7,5,0,1,15.98
0.79,637,343,147,7,2,0,0,28.52
0.79,637,330.75,147,7,3,0,0.5,29.9
0.79,637,343,138.833333333333,7,3.66666666666667,0.208333333333333,3.83333333333333,29.63
0.765,661.5,416.5,122.5,7,2,0,0,24.77
0.76,661.5,416.5,122.5,7,3,0.0833333333333333,0,23.93
0.76,661.5,416.5,122.5,7,5,0,0.166666666666667,23.93
0.731666666666667,686,245,220.5,3.5,3,0.0666666666666667,0,6.05
0.72,686,257.25,220.5,3.5,3.33333333333333,0,0,6.01
0.71,710.5,269.5,220.5,3.5,3,0,0,6.4
0.69,730.916666666667,294,220.5,3.5,2,0.0166666666666667,0,6.85
0.69,739.083333333333,294,220.5,3.5,3,0,0,6.79
0.686666666666667,735,294,220.5,3.5,2.66666666666667,0.0916666666666667,0,6.81
0.66,759.5,298.083333333333,220.5,3.5,2,0.0583333333333333,1.83333333333333,7.18
0.66,759.5,318.5,220.5,3.5,4,0,0,7.1
0.64,784,343,220.5,3.5,3.33333333333333,0,0,10.85
0.683333333333333,763.583333333333,298.083333333333,220.5,3.5,2,0.125,0,8.6
0.98,514.5,294,110.25,7,2,0.1,1,24.58
0.98,514.5,294,110.25,7,3.83333333333333,0.1,1.66666666666667,24.63
0.98,514.5,294,110.25,7,4,0.1,1,24.63
0.98,514.5,294,110.25,7,5,0.1,1,24.59
0.886666666666667,563.5,318.5,122.5,7,4,0.1,2.66666666666667,29.03
0.9,563.5,314.416666666667,126.583333333333,7,3,0.1,2.66666666666667,29.87
0.873333333333333,567.583333333333,318.5,130.666666666667,7,5,0.1,3,28.09
0.821666666666667,604.333333333333,318.5,147,7,3.16666666666667,0.1,1,26.28
0.86,588,302.166666666667,140.875,7,4.5,0.1,1,26.91
0.86,588,306.25,140.875,7,3.5,0.1,1,25.27
0.82,612.5,318.5,147,7,2,0.1,1,23.53
0.82,612.5,314.416666666667,147,7,4,0.175,1,23.54
0.82,612.5,318.5,147,7,5,0.1,2.66666666666667,22.58
0.79,632.916666666667,343,147,7,2,0.1,3.16666666666667,35.56
0.79,637,343,147,7,3,0.1,1,37.12
0.79,637,343,147,7,5,0.275,1,35.94
0.76,661.5,416.5,122.5,7,2,0.1,1,32.96
0.76,657.416666666667,416.5,126.583333333333,7,4.16666666666667,0.1,1,32.12
0.76,661.5,416.5,122.5,7,4,0.1,1,32.94
0.765,661.5,416.5,122.5,7,5,0.1,1,32.21
0.716666666666667,686,245,220.5,3.5,3.33333333333333,0.1,1,10.36
0.74,694.166666666667,245,220.5,3.5,3.66666666666667,0.1,2.66666666666667,10.36
0.74,686,245,220.5,3.5,2.83333333333333,0.1,1,10.39
0.71,743.166666666667,281.75,220.5,3.5,2.33333333333333,0.125,1,10.71
0.71,710.5,269.5,220.5,3.5,4,0.1,3.5,10.7
0.71,710.5,269.5,220.5,3.5,3.83333333333333,0.1,1,10.75
0.69,735,294,220.5,3.5,2,0.175,2.5,11.11
0.69,735,294,220.5,3.5,4.5,0.1,1,11.13
0.69,735,294,220.5,3.5,5,0.175,3.16666666666667,11.16
0.66,759.5,306.25,220.5,3.5,2,0.1,1,11.68
0.66,759.5,318.5,220.5,3.5,3,0.1,1,11.69
