7.4000,nan,0.0000,nan,0.0760,11.0000,34.0000,0.9978,nan,0.5600,9.4000,5.0000
7.8000,0.8800,0.0000,2.6000,0.0980,25.0000,nan,nan,nan,0.6800,9.8000,5.0000
nan,0.7600,nan,2.3000,0.0920,15.0000,54.0000,nan,3.2600,0.6500,nan,5.0000
11.2000,0.2800,nan,nan,0.0750,17.0000,60.0000,0.9980,nan,0.5800,nan,6.0000
7.4000,0.7000,nan,1.9000,0.0760,11.0000,nan,0.9978,3.5100,0.5600,nan,5.0000
nan,nan,0.3600,6.1000,0.0710,17.0000,102.0000,nan,3.3500,0.8000,10.5000,5.0000
6.7000,nan,0.0800,nan,0.0970,15.0000,65.0000,nan,3.2800,nan,nan,5.0000
7.5000,0.5000,0.3600,nan,0.0710,17.0000,102.0000,0.9978,3.3500,0.8000,10.5000,5.0000
8.9000,0.6200,nan,3.8000,0.1760,nan,145.0000,0.9986,nan,nan,9.2000,5.0000
nan,nan,0.2800,1.7000,0.3680,16.0000,56.0000,0.9968,3.1100,nan,9.3000,5.0000
7.9000,0.3200,nan,1.8000,0.3410,nan,56.0000,0.9969,nan,1.0800,9.2000,6.0000
8.9000,nan,0.4800,1.8000,0.0770,29.0000,60.0000,0.9968,3.3900,0.5300,9.4000,6.0000
7.9000,0.4300,nan,1.6000,0.1060,10.0000,37.0000,0.9966,3.1700,0.9100,nan,5.0000
8.5000,0.4900,0.1100,2.3000,nan,9.0000,67.0000,nan,3.1700,0.5300,9.4000,5.0000
6.9000,0.4000,nan,nan,0.0850,21.0000,40.0000,nan,nan,0.6300,nan,6.0000
7.9000,0.4300,nan,1.6000,0.1060,nan,37.0000,0.9966,3.1700,nan,9.5000,5.0000
7.1000,nan,0.0000,1.9000,0.0800,nan,35.0000,0.9972,3.4700,0.5500,9.4000,5.0000
nan,0.6750,0.0700,2.4000,0.0890,17.0000,nan,nan,3.3500,nan,10.1000,5.0000
6.9000,nan,nan,nan,0.1050,22.0000,37.0000,0.9966,3.4600,0.5700,10.6000,6.0000
8.3000,0.6550,0.1200,nan,0.0830,15.0000,113.0000,0.9966,nan,nan,nan,5.0000
6.9000,0.6050,0.1200,10.7000,0.0730,40.0000,83.0000,0.9993,nan,nan,nan,6.0000
5.2000,nan,0.2500,nan,0.1030,nan,50.0000,0.9957,3.3800,nan,9.2000,5.0000
7.8000,0.6450,0.0000,nan,0.0860,5.0000,nan,0.9986,nan,0.5500,9.6000,6.0000
nan,0.6000,0.1400,2.4000,0.0860,nan,nan,nan,3.4200,nan,10.8000,6.0000
8.1000,nan,0.2800,2.1000,nan,13.0000,nan,0.9968,nan,0.7300,nan,7.0000
5.7000,1.1300,0.0900,1.5000,0.1720,7.0000,19.0000,0.9940,3.5000,0.4800,9.8000,4.0000
7.3000,0.4500,0.3600,5.9000,0.0740,12.0000,87.0000,nan,3.3300,nan,10.5000,5.0000
nan,0.4500,0.3600,nan,0.0740,12.0000,nan,nan,3.3300,nan,10.5000,5.0000
8.1000,0.6600,0.2200,2.2000,0.0690,nan,23.0000,0.9968,3.3000,nan,10.3000,5.0000
6.8000,nan,0.0200,nan,0.0500,5.0000,11.0000,0.9962,nan,0.5200,nan,5.0000
4.6000,0.5200,nan,2.1000,0.0540,8.0000,nan,0.9934,3.9000,0.5600,nan,4.0000
nan,0.9350,nan,nan,nan,22.0000,nan,nan,nan,nan,nan,5.0000
nan,0.2900,nan,nan,0.1130,12.0000,nan,0.9969,nan,0.5800,9.5000,5.0000
nan,nan,nan,1.6000,nan,nan,12.0000,0.9958,3.3400,0.5600,9.2000,5.0000
5.6000,0.3100,nan,1.4000,0.0740,nan,96.0000,nan,3.3200,0.5800,9.2000,5.0000
8.8000,0.6600,0.2600,1.7000,0.0740,nan,nan,0.9971,3.1500,nan,9.2000,5.0000
6.6000,0.5200,0.0400,nan,0.0690,8.0000,nan,0.9956,3.4000,0.6300,9.4000,6.0000
nan,nan,nan,2.1000,nan,6.0000,nan,0.9955,3.3900,0.6400,9.4000,6.0000
7.6000,0.5100,nan,nan,0.1100,33.0000,73.0000,nan,3.1700,0.6300,10.2000,6.0000
7.7000,0.6200,0.0400,nan,nan,25.0000,nan,nan,3.3400,0.5300,9.5000,5.0000
10.2000,0.4200,0.5700,3.4000,0.0700,4.0000,10.0000,nan,nan,0.6300,nan,5.0000
nan,nan,nan,nan,0.1110,nan,110.0000,0.9983,3.2600,0.7700,9.4000,5.0000
nan,0.5900,0.1800,nan,nan,17.0000,54.0000,0.9975,3.4300,0.5900,10.0000,5.0000
7.3000,nan,0.3100,2.4000,0.0740,9.0000,nan,0.9962,3.4100,0.5400,9.4000,6.0000
7.7000,nan,0.4900,1.8000,0.1150,20.0000,112.0000,0.9968,nan,0.7100,9.3000,5.0000
7.5000,0.5200,nan,nan,0.0850,12.0000,35.0000,0.9968,nan,0.6200,9.5000,7.0000
7.0000,nan,0.0500,2.0000,0.0810,nan,54.0000,nan,nan,nan,9.8000,5.0000
7.2000,0.7250,0.0500,4.6500,0.0860,4.0000,11.0000,nan,3.4100,nan,10.9000,5.0000
7.2000,0.7250,0.0500,4.6500,0.0860,nan,11.0000,0.9962,3.4100,nan,10.9000,5.0000
7.5000,0.5200,0.1100,nan,nan,11.0000,39.0000,nan,3.4200,0.5800,9.6000,5.0000
nan,0.7050,0.0700,1.6000,0.0760,6.0000,15.0000,0.9962,nan,0.5800,10.7000,5.0000
nan,nan,nan,2.0000,nan,nan,nan,0.9969,3.2800,nan,10.7000,5.0000
nan,0.7050,nan,nan,0.0740,8.0000,nan,nan,3.3400,0.9500,10.5000,6.0000
7.7000,nan,0.0800,nan,0.0760,15.0000,27.0000,nan,3.3200,0.5400,nan,6.0000
nan,0.6900,nan,1.9000,0.0840,nan,94.0000,0.9961,3.3100,0.4800,nan,5.0000
8.3000,0.6750,0.2600,2.1000,0.0840,11.0000,43.0000,nan,3.3100,0.5300,9.2000,4.0000
nan,0.3200,0.5400,2.5000,nan,nan,83.0000,0.9984,nan,0.8200,9.6000,5.0000
8.8000,0.4100,nan,nan,0.0930,9.0000,42.0000,0.9986,3.5400,nan,10.5000,5.0000
8.8000,0.4100,0.6400,2.2000,0.0930,9.0000,42.0000,nan,3.5400,0.6600,10.5000,5.0000
nan,nan,nan,nan,0.1040,14.0000,30.0000,0.9966,nan,0.5500,10.7000,6.0000
6.7000,0.7500,nan,nan,0.0860,12.0000,nan,0.9958,3.3800,0.5200,nan,5.0000
nan,0.6250,0.2000,1.5000,0.0800,27.0000,nan,0.9972,nan,1.1200,nan,4.0000
6.2000,nan,nan,nan,0.0690,3.0000,nan,0.9958,3.4100,nan,nan,5.0000
7.8000,0.4300,0.7000,1.9000,0.4640,nan,nan,0.9974,3.1300,1.2800,9.4000,5.0000
7.4000,0.5000,0.4700,2.0000,0.0860,21.0000,73.0000,nan,3.3600,0.5700,9.1000,5.0000
7.3000,0.6700,0.2600,1.8000,0.4010,16.0000,nan,nan,3.1600,1.1400,9.4000,5.0000
6.3000,0.3000,0.4800,1.8000,0.0690,18.0000,61.0000,nan,3.4400,0.7800,10.3000,6.0000
8.6000,nan,0.2800,1.9000,0.1100,nan,136.0000,0.9972,2.9300,1.9500,nan,6.0000
7.7000,0.4900,0.2600,1.9000,0.0620,9.0000,31.0000,0.9966,nan,0.6400,9.6000,5.0000
7.0000,nan,0.0800,nan,nan,8.0000,24.0000,0.9978,3.4800,0.5300,nan,5.0000
8.6000,0.4900,0.2800,1.9000,nan,20.0000,nan,nan,nan,1.9500,nan,6.0000
5.0000,1.0200,0.0400,1.4000,0.0450,41.0000,85.0000,nan,3.7500,nan,nan,4.0000
nan,0.6000,0.1700,2.3000,0.0580,17.0000,106.0000,0.9932,3.8500,0.6000,12.9000,6.0000
7.0000,0.5000,0.2500,2.0000,0.0700,3.0000,22.0000,nan,nan,0.6300,9.2000,5.0000
8.3000,nan,nan,nan,0.0840,11.0000,50.0000,0.9972,3.4000,0.6100,10.2000,6.0000
8.1000,0.5450,0.1800,nan,0.0800,nan,35.0000,nan,3.3000,0.5900,9.0000,6.0000
8.1000,nan,0.2200,2.1000,nan,12.0000,65.0000,0.9967,nan,0.5100,9.2000,5.0000
7.2000,0.4900,0.2400,2.2000,0.0700,5.0000,36.0000,0.9960,3.3300,0.4800,nan,5.0000
8.1000,0.5750,0.2200,2.1000,0.0770,12.0000,65.0000,0.9967,3.2900,0.5100,9.2000,5.0000
7.8000,nan,0.6800,1.7000,0.4670,nan,69.0000,nan,3.0800,nan,nan,5.0000
6.2000,nan,0.3100,1.7000,0.0880,nan,64.0000,0.9969,3.4600,nan,9.3000,5.0000
8.0000,nan,0.5300,nan,nan,18.0000,nan,nan,nan,0.8000,9.6000,6.0000
nan,0.7850,0.5200,nan,0.1220,37.0000,153.0000,nan,3.2100,nan,9.3000,5.0000
8.4000,nan,0.0900,2.2000,0.0840,nan,108.0000,0.9964,nan,0.6600,nan,5.0000
8.4000,0.6000,nan,nan,nan,nan,111.0000,0.9964,3.1500,nan,nan,5.0000
10.1000,0.3100,nan,2.3000,0.0800,22.0000,46.0000,0.9988,3.3200,0.6700,9.7000,6.0000
7.8000,0.5600,nan,1.8000,0.1040,12.0000,47.0000,0.9964,nan,nan,9.5000,5.0000
7.8000,0.5600,0.1200,nan,nan,7.0000,nan,nan,3.3700,0.5000,9.4000,6.0000
nan,0.5500,0.0400,2.2000,0.1190,14.0000,nan,0.9962,3.2100,0.6000,nan,6.0000
8.8000,nan,0.0400,2.2000,0.1190,14.0000,56.0000,0.9962,3.2100,0.6000,10.9000,6.0000
nan,0.6950,0.0000,nan,0.0750,3.0000,13.0000,0.9980,3.4900,0.5200,9.2000,5.0000
8.0000,nan,0.0000,2.6000,0.0800,11.0000,34.0000,0.9976,3.4400,nan,nan,5.0000
7.8000,nan,0.1700,1.6000,0.0820,21.0000,102.0000,0.9960,3.3900,0.4800,nan,5.0000
nan,0.6200,0.0400,1.9000,nan,27.0000,90.0000,0.9984,3.1600,0.7000,nan,5.0000
nan,nan,0.1600,nan,0.0650,3.0000,16.0000,nan,nan,nan,10.5000,7.0000
nan,nan,nan,nan,nan,6.0000,19.0000,0.9955,3.4200,0.5700,9.4000,5.0000
nan,0.7450,0.5600,nan,nan,30.0000,nan,nan,3.2400,0.6600,nan,5.0000
nan,nan,0.0900,2.3000,0.0490,17.0000,nan,0.9937,3.6300,0.6300,13.0000,5.0000
5.6000,0.5000,0.0900,nan,0.0490,17.0000,99.0000,nan,3.6300,nan,13.0000,5.0000
6.6000,0.5000,0.0100,1.5000,0.0600,nan,26.0000,0.9952,3.4000,nan,9.8000,6.0000
7.9000,1.0400,0.0500,nan,0.0840,13.0000,29.0000,nan,nan,0.5500,9.9000,6.0000
nan,0.7450,0.1100,1.9000,0.0900,16.0000,63.0000,0.9965,nan,0.8200,9.6000,5.0000
nan,0.7150,nan,1.8000,nan,10.0000,52.0000,0.9968,nan,0.7700,9.5000,5.0000
7.2000,0.4150,0.3600,2.0000,0.0810,nan,nan,0.9972,3.4800,0.6400,9.2000,5.0000
7.8000,0.5600,0.1900,2.1000,nan,15.0000,105.0000,0.9962,3.3300,nan,9.5000,5.0000
7.8000,0.5600,0.1900,2.0000,0.0810,17.0000,108.0000,nan,nan,0.5400,9.5000,5.0000
nan,0.7450,nan,1.9000,0.0900,nan,63.0000,0.9965,3.1900,nan,9.6000,5.0000
8.3000,0.7150,0.1500,1.8000,0.0890,10.0000,52.0000,nan,3.2300,0.7700,nan,5.0000
6.3000,0.3900,0.0800,1.7000,0.0660,nan,20.0000,nan,3.3400,nan,9.4000,5.0000
8.1000,nan,0.5500,1.8000,0.1170,32.0000,nan,0.9968,nan,0.6200,9.4000,5.0000
5.8000,0.6800,0.0200,nan,0.0870,21.0000,94.0000,nan,nan,0.5200,nan,5.0000
7.6000,0.4900,0.2600,1.6000,0.2360,10.0000,88.0000,nan,3.1100,0.8000,9.3000,5.0000
6.9000,0.4900,0.1000,nan,0.0740,nan,30.0000,nan,3.4200,0.5800,10.2000,6.0000
nan,nan,0.4400,nan,0.0890,11.0000,43.0000,0.9975,3.5300,nan,nan,6.0000
7.3000,0.3300,nan,2.1000,0.0770,nan,11.0000,nan,3.3300,0.5300,10.3000,6.0000
7.5000,nan,0.0300,1.8000,0.0950,25.0000,99.0000,0.9950,3.3500,0.5400,nan,5.0000
7.5000,0.6000,0.0300,nan,0.0950,25.0000,99.0000,nan,3.3500,0.5400,nan,5.0000
7.1000,0.4300,0.4200,5.5000,0.0710,28.0000,nan,nan,3.4200,0.7100,nan,5.0000
nan,nan,0.4200,5.5000,nan,29.0000,129.0000,0.9973,3.4200,0.7200,10.5000,5.0000
nan,0.4300,0.4200,5.5000,0.0710,28.0000,128.0000,0.9973,3.4200,0.7100,nan,5.0000
7.1000,nan,0.0000,nan,nan,12.0000,nan,0.9969,nan,nan,nan,5.0000
6.8000,0.6000,0.1800,1.9000,0.0790,nan,86.0000,0.9968,3.5900,nan,9.3000,6.0000
7.6000,0.9500,0.0300,nan,0.0900,nan,20.0000,nan,3.2000,nan,9.6000,5.0000
7.6000,0.6800,nan,1.3000,0.0720,nan,20.0000,nan,3.1700,nan,9.2000,4.0000
nan,nan,0.2600,7.2000,0.0700,35.0000,121.0000,0.9981,nan,nan,9.4000,5.0000
6.8000,0.6400,0.1000,2.1000,0.0850,nan,101.0000,0.9956,3.3400,nan,10.2000,5.0000
7.3000,nan,0.0300,nan,0.0720,nan,42.0000,nan,3.3700,nan,9.0000,4.0000
nan,nan,nan,2.1000,0.0890,11.0000,44.0000,nan,3.4700,0.5500,10.4000,6.0000
7.9000,nan,0.0300,nan,0.0580,4.0000,8.0000,nan,3.3600,0.3300,9.1000,4.0000
