7.4,0.628,0,1.82,0.076,11,34,0.9978,3.41,0.56,9.4,5
7.8,0.88,0,2.6,0.098,25,92.4,0.99646,3.27,0.68,9.8,5
8.48,0.76,0.206,2.3,0.092,15,54,0.99674,3.26,0.65,9.66,5
11.2,0.28,0.452,2.58,0.075,17,60,0.998,3.168,0.58,10.42666,6
7.4,0.7,0.02,1.9,0.076,11,36,0.9978,3.51,0.56,9.84,5
8.26,0.514,0.36,6.1,0.071,17,102,0.9967,3.35,0.8,10.5,5
6.7,0.671,0.08,2.5,0.097,15,65,0.99728,3.28,0.572,9.64,5
7.5,0.5,0.36,4,0.071,17,102,0.9978,3.35,0.8,10.5,5
8.9,0.62,0.438,3.8,0.176,28,145,0.9986,3.328,0.646,9.2,5
8.44,0.565,0.28,1.7,0.368,16,56,0.9968,3.11,1.296,9.3,5
7.9,0.32,0.654,1.8,0.341,21.2,56,0.9969,3.092,1.08,9.2,6
8.9,0.44,0.48,1.8,0.077,29,60,0.9968,3.39,0.53,9.4,6
7.9,0.43,0.43,1.6,0.106,10,37,0.9966,3.17,0.91,9.62,5
8.5,0.49,0.11,2.3,0.1264,9,67,0.99846,3.17,0.53,9.4,5
6.9,0.4,0.266,2.14,0.085,21,40,0.99928,3.44,0.63,9.82,6
7.9,0.43,0.464,1.6,0.106,11,37,0.9966,3.17,0.686,9.5,5
7.1,0.683,0,1.9,0.08,15.4,35,0.9972,3.47,0.55,9.4,5
7.94,0.675,0.07,2.4,0.089,17,56.4,0.997,3.35,0.546,10.1,5
6.9,0.504,0.282,2.12,0.105,22,37,0.9966,3.46,0.57,10.6,6
8.3,0.655,0.12,2.36,0.083,15,113,0.9966,3.206,0.634,9.46,5
6.9,0.605,0.12,10.7,0.073,40,83,0.9993,3.294,0.728,10.38,6
5.2,0.634,0.25,1.96,0.103,19,50,0.9957,3.38,0.618,9.2,5
7.8,0.645,0,2.08,0.086,5,17.4,0.9986,3.37,0.55,9.6,6
6.92,0.6,0.14,2.4,0.086,15.2,35,0.99626,3.42,0.594,10.8,6
8.1,0.583,0.28,2.1,0.0666,13,43.2,0.9968,3.268,0.73,11.14,7
5.7,1.13,0.09,1.5,0.172,7,19,0.994,3.5,0.48,9.8,4
7.3,0.45,0.36,5.9,0.074,12,87,0.99674,3.33,0.644,10.5,5
7.82,0.45,0.36,4.6,0.074,12,38,0.996,3.33,0.63,10.5,5
8.1,0.66,0.22,2.2,0.069,11.2,23,0.9968,3.3,0.536,10.3,5
6.8,0.593,0.02,1.88,0.05,5,11,0.9962,3.38,0.52,10.78,5
4.6,0.52,0.084,2.1,0.054,8,18.4,0.9934,3.9,0.56,11.6,4
8.18,0.935,0.098,2.56,0.088,22,91.2,0.9963,3.236,0.632,9.66,5
10.06,0.29,0.386,3.48,0.113,12,53,0.9969,3.228,0.58,9.5,5
7.46,0.599,0.066,1.6,0.0792,5.2,12,0.9958,3.34,0.56,9.2,5
5.6,0.31,0.27,1.4,0.074,35,96,0.99578,3.32,0.58,9.2,5
8.8,0.66,0.26,1.7,0.074,19,48.2,0.9971,3.15,0.52,9.2,5
6.6,0.52,0.04,1.8,0.069,8,19.2,0.9956,3.4,0.63,9.4,6
7.34,0.486,0.192,2.1,0.073,6,22.4,0.9955,3.39,0.64,9.4,6
7.6,0.51,0.224,2.2,0.11,33,73,0.9978,3.17,0.63,10.2,6
7.7,0.62,0.04,2.24,0.0862,25,81,0.99648,3.34,0.53,9.5,5
10.2,0.42,0.57,3.4,0.07,4,10,0.99712,3.148,0.63,10.98,5
9.14,0.698,0.462,5.9,0.111,27.6,110,0.9983,3.26,0.77,9.4,5
7,0.59,0.18,2.2,0.0832,17,54,0.9975,3.43,0.59,10,5
7.3,0.39,0.31,2.4,0.074,9,47.2,0.9962,3.41,0.54,9.4,6
7.7,0.659,0.49,1.8,0.115,20,112,0.9968,3.17,0.71,9.3,5
7.5,0.52,0.072,2.16,0.085,12,35,0.9968,3.356,0.62,9.5,7
7,0.608,0.05,2,0.081,25.6,54,0.99828,3.398,0.55,9.8,5
7.2,0.725,0.05,4.65,0.086,4,11,0.99574,3.41,0.558,10.9,5
7.2,0.725,0.05,4.65,0.086,5.4,11,0.9962,3.41,0.616,10.9,5
7.5,0.52,0.11,2.18,0.0776,11,39,0.99646,3.42,0.58,9.6,5
8.46,0.705,0.07,1.6,0.076,6,15,0.9962,3.328,0.58,10.7,5
8.58,0.412,0.402,2,0.0782,10.6,21.6,0.9969,3.28,0.65,10.7,5
7.98,0.705,0.122,2.14,0.074,8,23.2,0.99788,3.34,0.95,10.5,6
7.7,0.706,0.08,2.24,0.076,15,27,0.99722,3.32,0.54,9.4,6
7.78,0.69,0.192,1.9,0.084,23.8,94,0.9961,3.31,0.48,9.88,5
8.3,0.675,0.26,2.1,0.084,11,43,0.99722,3.31,0.53,9.2,4
10.58,0.32,0.54,2.5,0.0974,28,83,0.9984,3.224,0.82,9.6,5
8.8,0.41,0.402,2.48,0.093,9,42,0.9986,3.54,0.592,10.5,5
8.8,0.41,0.64,2.2,0.093,9,42,0.99578,3.54,0.66,10.5,5
8.24,0.677,0.188,1.98,0.104,14,30,0.9966,3.29,0.55,10.7,6
6.7,0.75,0.078,2.08,0.086,12,48,0.9958,3.38,0.52,9.92,5
8.08,0.625,0.2,1.5,0.08,27,74.6,0.9972,3.314,1.12,9.62,4
6.2,0.552,0.112,1.88,0.069,3,10.2,0.9958,3.41,0.488,10.12,5
7.8,0.43,0.7,1.9,0.464,18.6,94.8,0.9974,3.13,1.28,9.4,5
