8.3400,40.7700,1010.8400,90.0100,480.4800
23.6400,58.4900,1011.4000,74.2000,445.7500
nan,56.9000,1007.1500,nan,438.7600
11.8000,40.6600,nan,nan,464.4300
13.9700,39.1600,nan,84.6000,470.9600
22.1000,nan,1008.2000,75.3800,442.3500
14.4700,41.7600,1021.9800,78.4100,464.0000
6.7700,nan,1017.8000,81.1300,484.3100
22.9900,46.9300,1014.1500,49.4200,451.4100
nan,nan,nan,nan,426.2500
8.1400,nan,1009.0400,80.3300,480.6600
16.9200,44.6000,nan,58.7500,460.1700
22.7200,nan,1021.1400,nan,453.1300
18.1400,43.5600,nan,47.1000,461.7100
11.4900,44.6300,1020.4400,86.0400,471.0800
9.9400,40.4600,1018.9000,68.5100,473.7400
14.9000,52.0500,1015.1100,nan,464.8200
33.8000,64.9600,1004.8800,49.3700,427.2800
25.3700,68.3100,1011.1200,70.9900,441.7600
7.2900,nan,nan,89.1900,474.7100
13.5500,40.7100,nan,75.4400,467.2100
nan,nan,1025.5300,nan,487.6900
7.8400,nan,1018.2100,nan,485.6600
27.1700,67.4500,1015.6700,nan,429.8700
13.4200,nan,994.1700,95.7900,468.8200
20.7700,nan,1012.4000,nan,442.8500
30.9800,67.4500,1015.1800,45.4000,433.5900
nan,52.7500,1024.3000,nan,458.6000
22.5600,nan,1005.8500,93.0900,435.1400
25.9100,nan,1018.2300,62.6500,443.2000
8.2400,39.6100,1017.9900,nan,477.9000
24.6600,60.2900,nan,59.5600,445.2600
29.3100,68.6700,1006.1800,nan,435.5700
18.2800,nan,1016.9900,33.7100,462.2800
26.9600,65.3400,nan,46.9300,441.8100
nan,65.4600,nan,87.6800,454.1600
27.3700,nan,nan,65.2500,437.2400
16.3000,39.6300,1004.6400,nan,464.1100
nan,48.6000,1002.4300,67.3200,440.8900
8.1900,41.6600,1016.5700,75.3800,485.2000
25.2800,67.6900,nan,nan,445.3400
21.4700,70.3200,1011.7200,88.3600,440.0000
nan,nan,1014.3700,32.9700,431.3500
31.1200,nan,1009.6100,nan,429.4100
15.9900,39.6300,1006.0900,89.9200,464.9500
23.7000,69.2300,1011.7300,73.1800,437.1500
29.1100,74.9000,1003.3100,nan,432.4300
23.7300,61.0200,1009.7100,78.7000,442.2200
15.9200,41.2000,nan,73.3700,468.9100
33.4000,70.8000,1009.1700,57.0100,432.4600
nan,68.3000,1015.5800,41.5500,430.0700
nan,74.9900,1002.4800,71.9100,437.7800
17.7400,50.8800,1015.5600,nan,457.7100
27.1300,59.5400,nan,73.2700,438.3200
34.2000,68.1400,1002.7000,56.0900,427.0500
19.1300,nan,nan,94.9200,448.6900
nan,41.0600,nan,76.6300,475.8800
nan,48.9200,1010.4800,44.4500,446.8500
30.1000,66.2500,1009.3800,65.4100,434.9900
29.9200,nan,1009.1200,67.1500,441.5000
29.6300,66.7500,nan,58.4600,433.2600
nan,77.1700,1009.4900,nan,430.4600
31.6600,73.9100,1004.4900,nan,431.2600
nan,61.5000,1009.6400,39.9500,437.7600
6.3100,nan,1004.6100,77.7400,483.2700
23.4000,nan,1009.4800,88.8200,438.5100
33.6200,77.1700,nan,nan,431.0300
nan,43.6500,1019.8700,nan,484.0000
nan,nan,1008.5100,65.4900,431.6400
26.3700,54.5000,nan,nan,451.7800
21.2400,nan,1012.6000,49.2700,459.8100
nan,58.0500,1011.6900,69.9700,447.1500
26.6300,nan,1012.6600,nan,442.0000
18.8700,52.0800,1005.2500,99.1900,449.6100
5.1200,40.7800,1025.4500,96.8800,481.2800
nan,nan,1008.0900,45.8700,437.5400
nan,58.2000,nan,nan,458.6800
22.9200,61.9000,1013.2700,78.3200,446.0800
12.5500,38.9100,1012.5800,75.4400,474.3500
nan,41.4400,1015.0900,86.8000,481.9600
10.2800,nan,1018.4400,85.2300,479.6600
30.3100,77.2400,nan,67.8400,435.2800
nan,71.0600,nan,92.5200,434.8600
nan,nan,1009.6500,62.0300,435.7200
20.1800,56.5300,1020.3000,nan,454.1400
nan,nan,1014.0800,nan,455.7600
22.1000,74.8700,nan,nan,442.8300
nan,37.1400,1013.0300,74.9900,473.5700
nan,49.3000,nan,52.8500,435.7500
23.2500,70.3200,1009.2800,nan,437.9600
22.7000,60.8400,1019.1500,71.4800,438.5900
nan,nan,1013.8300,nan,444.2100
19.9400,nan,nan,nan,459.4700
14.9700,43.6700,1011.1300,87.3300,465.5400
13.8300,nan,nan,73.0800,458.8500
23.3900,71.2500,nan,93.7000,435.6800
21.4800,47.4300,1006.8800,63.5400,449.2000
22.6300,58.4100,1013.6900,nan,445.4300
20.0100,45.0900,1014.2100,38.1900,453.9600
20.5200,43.7900,nan,nan,463.9300
nan,49.8300,nan,nan,465.8200
14.3800,nan,nan,81.6800,471.6000
28.5300,69.8400,1004.4600,68.0300,427.7200
nan,nan,1016.4000,nan,468.5400
nan,69.3400,nan,79.4300,434.0800
6.2800,41.0600,nan,nan,489.7900
nan,39.6400,nan,85.5600,481.7800
18.6100,67.7100,nan,84.4900,443.5700
16.2300,43.7200,1009.9600,83.0100,457.9000
nan,66.5400,1013.7200,81.4600,451.1900
nan,40.4600,1018.5400,68.2100,470.3300
12.6900,40.7500,1016.0500,82.9200,472.6800
14.4300,43.5000,nan,83.1400,466.5800
28.2500,57.1900,1007.9900,67.9000,436.9900
nan,nan,1011.7900,79.0600,470.8700
14.5500,42.7400,nan,66.6400,457.7700
nan,51.9500,1005.8000,nan,448.1500
21.9600,51.4300,1007.2800,nan,442.8700
nan,39.6400,1010.7900,nan,477.9300
18.5800,44.6000,1016.6100,48.1500,459.0600
nan,44.9000,1008.3900,62.6900,456.1800
9.9900,nan,1022.9500,nan,473.6400
nan,52.0500,nan,nan,463.6400
nan,43.6700,1011.2700,70.5500,462.4400
nan,47.0100,1014.5000,63.5300,454.3900
19.1300,nan,nan,71.2400,453.3100
nan,40.6400,nan,83.1700,466.9300
14.2000,43.0200,1012.1800,nan,470.6700
21.4100,56.9000,nan,79.4100,441.4100
10.6100,37.5000,1008.8000,100.1300,472.9000
19.1300,40.7900,1004.4700,91.7000,457.8300
