0.64,784.0,343.0,220.5,3.5,3.4,0.4,3.0,18.505275000000026
0.9,568.4,323.4,122.5,7.0,4.0,0.4,3.0,34.64025000000001
0.71,710.5,269.5,220.5,3.5,3.0,0.25,3.0,12.25315
0.86,588.0,294.0,147.0,7.0,4.0,0.4,2.0,31.677125000000025
0.682,744.8,303.8,220.5,3.5,4.0,0.25,1.0,13.139700000000007
0.64,784.0,343.0,220.5,3.5,3.8,0.1,3.0,15.300225000000005
0.74,686.0,245.0,220.5,3.5,3.0,0.25,1.4,12.274325
0.98,514.5,294.0,110.25,7.0,2.6,0.09,2.0,24.176074999999994
0.82,612.5,318.5,147.0,7.0,5.0,0.37,5.0,29.231325000000002
0.76,661.5,416.5,122.5,7.0,2.8,0.1,4.0,32.46960000000001
0.62,808.5,367.5,220.5,3.5,4.0,0.34,3.0,16.657850000000007
0.71,710.5,269.5,220.5,3.5,4.0,0.1,1.4,10.794600000000003
0.64,784.0,343.0,220.5,3.5,4.0,0.4,3.0,18.559300000000025
0.86,588.0,294.0,147.0,7.0,2.0,0.26,5.0,29.27
0.98,514.5,294.0,110.25,7.0,2.0,0.4,1.0,32.581375
0.71,710.5,269.5,220.5,3.5,3.0,0.1,1.0,10.5355
0.98,514.5,294.0,110.25,7.0,5.0,0.25,2.6,28.461850000000013
0.872,568.4,318.5,122.5,7.0,2.8,0.4,2.0,35.772899999999964
0.76,661.5,416.5,122.5,7.0,4.0,0.25,3.0,36.85757499999999
0.86,588.0,294.0,147.0,7.0,3.0,0.25,4.0,29.398900000000015
0.76,661.5,416.5,122.5,7.0,3.0,0.25,2.8,36.821449999999984
0.722,720.3,416.5,156.8,7.0,4.4,0.25,5.0,26.295300000000005
0.86,588.0,303.8,142.1,7.0,4.0,0.11,2.2,26.750475
0.66,759.5,318.5,220.5,3.5,2.0,0.25,3.6,13.033674999999997
0.66,759.5,318.5,220.5,3.5,4.0,0.1,1.0,12.004100000000005
0.814,607.6,313.6,147.0,7.0,3.6,0.25,3.0,28.934399999999993
0.66,764.4,323.4,220.5,3.5,3.8,0.26,1.0,13.064275000000006
0.76,661.5,416.5,122.5,7.0,5.0,0.25,3.0,36.83575
0.98,514.5,294.0,110.25,7.0,2.0,0.07,2.0,23.965000000000003
0.62,808.5,367.5,220.5,3.5,3.0,0.4,2.0,16.789650000000016
0.86,588.0,294.0,147.0,7.0,2.0,0.25,3.4,29.018375000000017
0.82,612.5,347.9,132.3,7.0,4.0,0.25,3.0,35.696325
0.82,612.5,318.5,147.0,7.0,3.0,0.1,1.0,25.338100000000004
0.82,612.5,318.5,147.0,7.0,4.6,0.14,1.0,26.593475
0.71,710.5,269.5,220.5,3.5,3.8,0.18,2.0,11.229300000000006
0.86,588.0,294.0,147.0,7.0,5.0,0.0,0.0,19.588150000000006
0.784,651.7,343.0,156.8,7.0,5.0,0.1,2.0,34.869074999999995
0.64,784.0,343.0,220.5,3.5,4.0,0.34,2.0,18.447775000000014
0.74,686.0,245.0,220.5,3.5,3.0,0.1,1.0,8.299724999999995
0.79,637.0,343.0,147.0,7.0,3.0,0.1,3.2,36.15945
0.71,715.4,308.7,205.8,4.9,2.0,0.4,3.4,14.762849999999998
0.66,759.5,318.5,220.5,3.5,5.0,0.1,1.0,11.867650000000001
0.64,784.0,343.0,220.5,3.5,5.0,0.4,5.0,18.311825000000024
0.922,524.3,294.0,110.25,7.0,3.0,0.4,4.0,33.23794166666671
0.64,784.0,343.0,220.5,3.5,3.6,0.4,3.2,18.06050000000001
0.74,686.0,279.3,205.8,4.2,3.2,0.15,2.0,12.177050000000003
0.79,637.0,343.0,147.0,7.0,3.0,0.25,3.0,39.26
0.79,637.0,367.5,139.65,7.0,4.2,0.0,0.6,26.742500000000007
0.82,612.5,318.5,147.0,7.0,3.8,0.0,1.4,19.449875
0.71,710.5,269.5,220.5,3.5,3.0,0.19,3.0,11.274800000000004
0.66,759.5,318.5,220.5,3.5,5.0,0.31,4.0,15.132974999999995
0.76,661.5,328.3,171.5,7.0,4.4,0.4,1.0,31.030350000000006
0.82,612.5,318.5,147.0,7.0,4.0,0.1,2.2,24.328525000000006
0.71,710.5,269.5,220.5,3.5,2.0,0.4,3.0,13.043900000000004
0.71,710.5,269.5,220.5,3.5,3.6,0.1,1.8,10.571300000000003
0.82,612.5,318.5,147.0,7.0,3.4,0.25,3.0,26.472500000000004
0.9,563.5,318.5,122.5,7.0,3.0,0.26,2.4,33.328
0.62,808.5,367.5,220.5,3.5,5.0,0.0,0.0,11.442375
0.98,534.1,318.5,110.25,7.0,5.0,0.0,1.6,19.736525
0.62,784.0,343.0,220.5,3.5,3.6,0.25,3.0,16.73585
0.86,588.0,294.0,147.0,7.0,4.0,0.25,2.6,28.976000000000028
0.922,524.3,294.0,110.25,7.0,3.0,0.0,0.0,19.902674999999995
0.71,710.5,269.5,220.5,3.5,2.4,0.0,0.4,6.612999999999994
0.62,808.5,367.5,220.5,3.5,3.0,0.25,3.0,14.638474999999993
0.66,759.5,318.5,220.5,3.5,5.0,0.04,0.0,7.315050000000001
0.79,637.0,343.0,147.0,7.0,4.0,0.1,3.4,36.160849999999996
0.71,710.5,269.5,220.5,3.5,2.8,0.4,3.0,13.883925000000009
0.79,637.0,343.0,147.0,7.0,5.0,0.25,1.0,38.64185000000002
0.74,686.0,245.0,220.5,3.5,2.0,0.25,5.0,11.931249999999993
0.98,514.5,294.0,110.25,7.0,4.0,0.1,0.0,20.79675000000001
0.784,651.7,416.5,117.6,7.0,2.0,0.1,3.0,33.79614999999998
0.82,607.6,313.6,147.0,7.0,4.0,0.14,1.0,26.6501
0.62,808.5,367.5,220.5,3.5,3.0,0.25,3.0,14.638474999999993
0.71,710.5,269.5,220.5,3.5,2.8,0.1,2.0,10.640875000000005
0.9,583.1,338.1,122.5,7.0,3.0,0.4,4.0,36.272149999999975
0.66,759.5,318.5,220.5,3.5,3.0,0.25,3.4,13.068924999999998
0.71,710.5,269.5,220.5,3.5,2.8,0.1,2.0,10.640875000000005
0.69,735.0,294.0,220.5,3.5,3.0,0.2,2.2,12.09772500000001
0.74,686.0,245.0,220.5,3.5,3.0,0.25,2.0,12.214949999999995
0.86,588.0,294.0,147.0,7.0,3.0,0.25,2.2,28.88295000000002
0.69,735.0,294.0,220.5,3.5,3.6,0.25,2.8,12.346600000000002
0.69,735.0,294.0,220.5,3.5,4.0,0.0,0.0,6.883474999999999
0.64,784.0,343.0,220.5,3.5,2.0,0.25,3.2,16.869374999999984
0.742,676.2,416.5,129.85,7.0,3.4,0.25,5.0,28.963300000000007
0.69,735.0,294.0,220.5,3.5,3.0,0.17,2.2,11.454550000000006
0.83,592.9,294.0,147.0,7.0,3.0,0.1,3.0,26.399225000000005
0.62,808.5,367.5,220.5,3.5,4.0,0.25,3.0,15.362074999999997
0.98,514.5,284.2,115.15,7.0,3.6,0.1,2.0,23.54127500000002
0.71,710.5,269.5,220.5,3.5,3.0,0.1,1.0,10.5355
0.8,661.5,416.5,122.5,7.0,3.2,0.4,3.0,39.83934999999998
0.766,661.5,416.5,122.5,7.0,3.8,0.25,1.0,38.5035
0.69,735.0,294.0,220.5,3.5,2.0,0.25,2.0,12.974850000000007
0.76,661.5,416.5,122.5,7.0,3.0,0.25,3.4,36.924599999999984
0.714,686.0,352.8,156.8,5.6,4.0,0.12,1.6,18.601499999999994
0.98,514.5,294.0,110.25,7.0,3.0,0.12,2.0,25.453425000000017
0.62,808.5,367.5,220.5,3.5,2.0,0.25,1.0,14.220324999999994
0.69,735.0,294.0,220.5,3.5,3.0,0.4,3.6,14.530024999999982
0.64,784.0,343.0,220.5,3.5,2.0,0.1,3.0,15.30755000000001
0.98,514.5,294.0,110.25,7.0,5.0,0.23,3.0,28.32472500000001
0.79,661.5,416.5,122.5,7.0,4.0,0.07,0.0,26.172274999999996
0.64,784.0,343.0,220.5,3.5,3.6,0.26,2.0,16.72629999999999
0.69,735.0,294.0,220.5,3.5,5.0,0.17,1.0,11.915450000000007
0.71,710.5,269.5,220.5,3.5,3.0,0.1,1.6,10.502275000000001
0.9,563.5,318.5,122.5,7.0,2.0,0.23,2.8,33.04565000000002
0.82,612.5,318.5,147.0,7.0,4.0,0.25,5.0,25.920324999999988
0.796,637.0,343.0,147.0,7.0,2.0,0.17,2.0,35.362449999999995
0.74,686.0,245.0,220.5,3.5,2.4,0.1,1.0,9.014399999999995
0.86,588.0,294.0,147.0,7.0,4.0,0.4,3.8,31.879975000000016
0.79,637.0,343.0,147.0,7.0,3.8,0.31,5.0,38.848425000000006
0.64,784.0,343.0,220.5,3.5,4.0,0.25,4.0,16.602750000000007
0.82,612.5,318.5,147.0,7.0,4.0,0.31,3.0,26.74474999999999
0.64,784.0,343.0,220.5,3.5,3.0,0.0,0.0,11.203775
0.9,563.5,318.5,122.5,7.0,3.0,0.11,2.0,28.75672499999999
0.98,514.5,294.0,110.25,7.0,2.4,0.25,3.0,28.612975000000016
0.64,784.0,343.0,220.5,3.5,4.0,0.1,1.6,15.334200000000004
0.69,735.0,294.0,220.5,3.5,3.0,0.25,1.0,13.008600000000007
0.71,710.5,269.5,220.5,3.5,3.0,0.22,2.0,12.444400000000002
0.79,637.0,343.0,147.0,7.0,4.0,0.1,2.0,36.423250000000024
0.9,563.5,318.5,122.5,7.0,3.0,0.1,4.0,29.058624999999974
0.66,759.5,318.5,220.5,3.5,3.6,0.25,2.6,12.963974999999992
0.62,808.5,367.5,220.5,3.5,3.6,0.25,4.0,14.49457499999999
0.62,808.5,367.5,220.5,3.5,2.0,0.4,5.0,16.574450000000017
0.86,588.0,294.0,147.0,7.0,3.6,0.1,1.0,26.120174999999993
0.79,637.0,343.0,147.0,7.0,4.0,0.31,5.0,38.84070000000001
0.74,686.0,245.0,220.5,3.5,3.0,0.1,3.0,10.373000000000005
0.64,784.0,343.0,220.5,3.5,3.4,0.1,2.0,15.312475000000012
0.79,637.0,343.0,147.0,7.0,3.8,0.34,5.0,39.044799999999995
0.69,735.0,294.0,220.5,3.5,5.0,0.25,5.0,12.516200000000008
0.79,637.0,343.0,147.0,7.0,3.0,0.1,3.4,36.13567499999999
0.74,686.0,245.0,220.5,3.5,4.0,0.25,3.0,12.180875
0.702,720.3,279.3,220.5,3.5,3.4,0.07,0.6,6.978099999999993
0.79,637.0,343.0,147.0,7.0,4.0,0.4,5.0,41.987124999999985
0.86,588.0,294.0,147.0,7.0,3.0,0.28,2.0,28.907875000000026
0.71,710.5,269.5,220.5,3.5,2.0,0.25,2.0,12.502199999999998
0.64,784.0,343.0,220.5,3.5,5.0,0.28,2.0,16.730749999999993
