304.9,175.38,18.8,180.14,9.0,825.0,805.0,28.0,52.506574999999984
525.0,4.4,24.6,189.0,0.0,1051.08,613.0,44.2,52.11500000000001
361.02,66.14,90.0,186.86,9.0,825.0,805.0,28.0,51.67112499999999
230.0,43.02,36.6,195.5,4.6,1029.4,758.6,56.0,33.22122499999999
184.0,90.5,190.0,182.24,6.0,1015.56,623.0,29.4,26.449575000000003
326.5,0.0,137.9,199.0,10.8,920.16,718.64,28.0,33.82857499999999
205.42,97.1,79.64,157.9,12.1,852.1,925.7,91.0,49.70089999999999
238.2,158.8,0.0,178.14,3.42,1040.6,734.3,7.0,20.619149999999998
472.0,0.0,0.0,192.0,0.0,940.0,758.0,131.4,49.15445000000001
392.4,0.0,0.0,192.0,3.9,913.2,833.76,120.2,44.372575000000005
295.8,177.0,0.0,186.0,7.7,969.64,698.18,91.0,53.12347499999999
199.44,0.0,118.3,188.5,5.8,1028.4,757.7,14.6,22.482475
236.0,0.0,0.0,187.28,0.0,968.0,885.0,70.8,28.21255000000001
388.6,97.1,0.0,157.9,11.66,964.32,800.12,7.0,38.371125000000006
380.0,0.0,0.0,228.0,0.0,988.1,670.0,365.0,41.407474999999984
362.6,189.0,0.0,164.9,8.38,944.7,755.8,56.0,70.93802500000007
252.3,0.0,98.8,146.3,14.2,987.8,889.0,100.0,49.364350000000016
322.12,47.5,0.0,228.0,0.0,937.42,735.22,109.8,43.893525
224.22,129.9,21.8,175.5,7.8,1006.3,746.6,100.0,49.971824999999995
266.38,210.7,0.0,185.7,0.0,977.0,709.84,28.0,33.371775000000014
375.0,77.82,132.52,126.6,20.76,852.1,822.7,55.6,62.68137499999996
203.5,246.54,0.0,203.5,2.16,963.4,630.0,54.2,40.54072500000002
396.4,17.6,90.98,189.0,15.3,977.5,633.0,28.0,47.06000000000002
387.0,0.0,94.0,157.0,12.48,938.0,845.0,7.0,32.53650000000002
133.0,168.08,0.0,192.0,0.0,982.9,839.2,28.0,21.953549999999996
297.26,237.5,0.0,228.0,0.0,932.0,594.0,90.0,42.24295000000002
521.54,0.0,0.0,168.4,6.26,1049.3,688.2,28.0,65.017325
200.0,153.54,0.0,192.56,0.0,965.4,806.2,28.0,30.453049999999998
