6.54,0.42,0.09,2.3,0.054,34.0,105.8,0.99736,3.43,0.68,10.4,5.655
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.9958,3.28,0.618,10.96,5.6575
7.8,0.64,0.138,6.0,0.084,5.0,31.4,0.99604,3.37,0.6,10.1,5.3100000000000005
10.6,0.44,0.47,2.5,0.071,9.0,29.6,0.9981,3.248,0.65,10.8,6.0
6.8,0.775,0.0,2.8,0.102,8.0,23.0,0.9965,3.45,0.56,10.7,5.3025
8.02,0.23,0.4,1.6,0.0726,21.0,67.0,0.99722,3.258,0.63,11.1,6.1049999999999995
7.6,0.416,0.0,2.2,0.076,33.0,45.0,0.9959,3.31,0.62,10.7,5.8825
7.8,0.63,0.104,1.7,0.1,14.0,32.4,0.9961,3.288,0.62,9.5,5.345000000000001
8.8,0.61,0.222,2.8,0.088,19.0,46.0,0.9976,3.26,0.51,10.24,5.300000000000001
7.5,0.49,0.414,2.6,0.332,30.6,14.0,0.99692,3.21,0.9,10.5,5.7075
7.4,0.785,0.19,3.42,0.0672,19.0,98.0,0.9971,3.374,0.578,9.6,5.17
11.8,0.4,0.52,2.0,0.0738,13.2,54.0,0.99614,3.03,0.66,10.2,5.745
7.1,0.715,0.0,2.35,0.071,21.0,71.8,0.9963,3.29,0.572,9.92,5.3500000000000005
7.1,0.755,0.15,4.38,0.098,20.0,84.0,0.9959,3.19,0.692,10.14,5.3
8.26,0.519,0.24,2.4,0.077,18.0,34.0,0.9948,3.392,0.6,10.58,5.85
7.6,0.583,0.12,1.9,0.091,16.4,40.4,0.9956,3.44,0.48,10.18,5.345000000000001
5.1,0.42,0.0,2.44,0.044,18.0,88.0,0.99674,3.57,0.73,13.6,6.7625
7.5,0.58,0.56,3.1,0.153,5.0,22.6,0.9948,3.21,1.03,11.6,6.2700000000000005
8.5,0.326,0.56,3.74,0.108,35.0,61.6,0.99742,3.356,0.75,10.5,5.9175
7.84,0.545,0.06,2.12,0.087,20.6,42.6,0.9965,3.36,0.606,10.44666,5.74
8.28,0.42,0.364,3.3,0.105,33.0,98.0,1.001,3.2,0.95,9.2,5.4425
8.24,0.601,0.178,2.7,0.077,20.8,41.8,0.9975,3.352,0.54,10.36,5.4225
6.9,0.606,0.11,2.24,0.043,6.0,12.0,0.9935,3.3,0.65,11.51,6.035
7.1,0.685,0.0,2.3,0.087,25.6,64.6,0.9978,3.45,0.53,9.88,5.0325
7.5,0.685,0.07,2.5,0.058,5.0,14.0,0.99624,3.38,0.55,10.9,5.0825
7.3,0.48,0.144,1.74,0.062,31.0,54.0,0.9973,3.3,0.65,10.12,5.6775
7.6,0.41,0.226,2.24,0.08,4.0,24.6,0.9962,3.28,0.59,9.5,5.4375
11.2,0.45,0.55,2.3,0.084,6.0,13.0,1.0,3.17,0.71,9.5,5.602500000000001
7.9,0.52,0.128,1.9,0.079,42.0,140.0,0.9964,3.27,0.54,9.5,5.1875
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.648,10.7,5.7924999999999995
7.0,0.71,0.058,1.6,0.092,22.0,40.6,0.9963,3.49,0.58,10.0,5.2075
7.2,0.364,0.44,2.6,0.066,22.0,72.8,0.9949,3.338,0.84,11.56,6.467499999999999
8.0,0.52,0.34,2.2,0.073,16.0,25.0,0.99744,3.28,0.66,10.36,5.745
5.6,0.66,0.0,2.5,0.066,7.0,15.0,0.9926,3.52,0.58,11.14,5.547499999999999
8.3,0.488,0.234,2.14,0.071,17.0,65.0,0.9993,3.22,0.78,10.1,5.682499999999999
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.9961,3.39,0.52,10.0,4.414999999999999
8.16,0.628,0.286,2.18,0.0762,6.6,17.0,0.9982,3.32,0.654,11.14,5.88
6.8,0.68,0.21,1.96,0.07,9.0,34.6,0.9955,3.38,0.6,10.95,5.5025
8.98,0.55,0.26,2.0,0.08,31.0,112.4,0.9962,3.226,0.52,9.9,5.145
7.9,0.29,0.27,2.2,0.0824,22.0,59.0,0.9971,3.31,0.67,10.98,6.0874999999999995
9.14,0.41,0.356,2.3,0.063,5.0,19.0,0.99648,3.17,0.81,11.2,6.345000000000001
8.2,0.755,0.09,2.0,0.0728,7.0,10.0,0.9942,3.28,0.64,11.8,5.859999999999999
10.5,0.466,0.568,2.1,0.0786,6.0,24.0,0.9978,3.186,0.9,11.0,6.1325
7.14,0.35,0.18,2.0,0.067,28.0,48.0,0.99718,3.43,0.54,10.62,5.640000000000001
6.9,0.41,0.33,2.2,0.081,22.0,36.0,0.9949,3.454,0.75,11.78,6.54
8.9,0.496,0.466,3.2,0.101,8.2,10.0,0.9959,3.21,0.59,11.04,5.7925
7.6,0.9,0.102,2.5,0.079,5.0,33.4,0.9967,3.39,0.56,9.8,4.867500000000001
7.24,0.635,0.142,3.44,0.0856,9.8,18.0,0.9961,3.38,0.59,10.3,5.49
8.2,0.418,0.13,1.9,0.057,43.0,74.0,0.99636,3.332,0.59,12.0,5.96
8.12,0.4,0.31,2.28,0.09,13.0,43.8,0.9966,3.25,0.63,10.5,5.732499999999999
6.5,0.4,0.1,2.0,0.076,30.0,85.6,0.9955,3.36,0.48,9.4,5.225
9.06,0.55,0.25,2.34,0.091,18.0,48.0,0.9994,3.22,0.64,10.3,5.68
7.46,0.539,0.04,2.8,0.066,13.6,20.0,0.9974,3.452,0.57,10.66,5.657500000000001
8.0,0.548,0.24,2.64,0.08,15.6,51.4,0.9961,3.286,0.49,10.56,5.5125
7.58,0.72,0.208,1.7,0.136,24.0,60.6,0.9975,3.244,0.94,10.0,5.289999999999999
6.16,0.62,0.03,1.5,0.08,6.0,12.8,0.995,3.66,0.62,10.1,5.225
7.4,0.37,0.43,2.6,0.0798,18.0,82.0,0.9971,3.38,0.85,12.12,6.4275
6.5,0.9,0.05,1.6,0.052,4.8,17.0,0.99678,3.454,0.656,9.88,5.25
8.8,0.45,0.374,1.4,0.076,12.0,21.0,0.9955,3.21,0.75,10.2,6.0275
7.5,0.536,0.2,8.1,0.098,30.0,114.0,0.9989,3.2,0.58,11.34,5.7125
6.52,0.77,0.0,2.88,0.066,34.0,52.0,0.9976,3.62,0.68,9.42,5.1675
8.6,0.33,0.378,2.6,0.083,16.0,42.8,0.9978,3.3,0.668,11.4,6.2475
6.6,0.735,0.02,7.9,0.0732,25.4,91.0,0.9994,3.47,0.57,10.68,5.1675
7.1,0.506,0.064,1.9,0.077,28.0,66.8,0.9956,3.37,0.64,10.4,5.765000000000001
6.5,0.58,0.11,2.62,0.096,3.0,13.0,0.9956,3.62,0.62,11.5,5.84
6.7,0.584,0.11,2.2,0.048,16.0,42.4,0.99618,3.516,0.88,13.5667,6.71
10.5,0.51,0.64,2.66,0.1058,6.0,15.0,0.9973,3.09,0.716,10.32,5.5424999999999995
9.2,0.54,0.31,2.3,0.0718,11.0,38.0,0.997,3.24,0.682,10.9,5.9925
7.8,0.56,0.228,1.8,0.0776,12.0,47.0,0.9964,3.19,0.714,10.28,5.595000000000001
8.5,0.37,0.2,2.8,0.09,18.0,58.0,0.998,3.34,0.7,9.6,5.5925
8.5,0.578,0.124,2.1,0.074,5.0,21.6,0.9967,3.2,0.48,9.8,5.165
8.48,0.605,0.32,1.9,0.096,9.2,31.0,0.99612,3.324,0.53,11.8,5.8875
7.76,0.455,0.314,2.1,0.074,11.8,16.0,0.99672,3.27,0.74,12.3,6.6425
8.7,0.42,0.496,3.62,0.072,32.0,79.4,0.9962,3.33,0.77,12.0,6.414999999999999
8.0,0.58,0.16,2.0,0.12,3.0,13.4,0.9979,3.364,0.58,11.2,5.3525
10.2,0.432,0.478,2.2,0.11,11.0,37.0,0.9973,3.158,0.636,10.8,5.732500000000001
7.5,0.426,0.214,1.7,0.084,13.0,43.2,0.9954,3.36,0.54,10.5,5.6625000000000005
7.3,0.835,0.03,2.1,0.092,10.0,23.4,0.9966,3.39,0.47,10.80666,5.130000000000001
8.1,0.58,0.23,2.3,0.0796,23.0,94.0,0.9969,3.208,0.572,9.5,5.359999999999999
7.0,0.655,0.09,2.1,0.074,9.8,25.0,0.9961,3.38,0.55,9.7,5.1975
6.18,0.604,0.052,2.68,0.075,32.0,44.0,0.99712,3.57,0.76,10.2,5.4925
7.8,0.34,0.264,2.0,0.082,24.0,58.0,0.9964,3.34,0.692,9.4,5.5175
7.4,0.47,0.216,2.3,0.055,10.2,28.0,0.9952,3.394,0.8,11.2,6.225
7.3,0.563,0.074,1.2,0.065,15.0,40.0,0.9946,3.39,0.47,10.0,5.3275
7.92,0.376,0.37,2.2,0.088,21.0,39.0,0.9969,3.33,0.756,11.1,6.2475
10.92,0.27,0.73,6.55,0.074,25.4,76.0,0.999,3.17,0.746,12.38,6.62
7.8,0.663,0.01,1.6,0.077,3.0,13.2,0.995,3.28,0.63,9.8,5.315
10.6,0.418,0.522,2.5,0.0822,16.2,58.0,0.99664,3.078,0.86,10.44,5.947500000000001
9.68,0.528,0.51,2.0,0.121,7.0,20.0,0.9996,3.134,0.76,10.4,5.56
7.96,0.557,0.23,2.8,0.092,26.6,104.0,0.9983,3.1,0.56,9.4,5.125
9.5,0.57,0.3,2.3,0.082,23.0,75.6,0.99604,3.27,0.55,9.4,5.1325
5.0,1.04,0.24,1.6,0.0754,6.2,36.8,0.99664,3.74,0.62,11.15334,5.4125000000000005
6.6,0.735,0.02,7.9,0.0836,33.5,79.2,0.9994,3.47,0.586,10.88,5.199999999999999
7.9,0.485,0.25,2.9,0.083,22.4,45.0,0.99642,3.49,0.74,12.1,6.382499999999999
7.36,0.494,0.158,2.24,0.064,21.0,37.0,0.9952,3.342,0.77,10.6,6.1175
6.2,0.56,0.09,2.5,0.0904,11.6,32.0,0.9975,3.466,0.6,10.82,5.7875000000000005
8.7,0.78,0.288,1.7,0.1898,12.0,66.0,0.9962,3.0,1.17,9.2,5.08
7.6,0.672,0.098,1.96,0.088,22.6,43.0,0.998,3.48,0.64,9.1,5.1850000000000005
8.0,0.6,0.2,2.1,0.08,22.8,105.0,0.9961,3.3,0.49,9.6,5.06
12.6,0.41,0.54,2.8,0.0764,19.0,41.0,0.9994,3.21,0.578,11.3,5.840000000000001
6.8,0.67,0.11,1.8,0.118,13.0,49.2,0.9954,3.42,0.67,9.76,5.185
7.04,0.6,0.108,2.0,0.08,31.0,131.0,0.9962,3.36,0.52,9.66,5.085000000000001
12.5,0.6,0.544,4.3,0.1,5.0,14.0,1.001,3.118,0.74,9.92,5.3325
6.6,0.815,0.02,2.7,0.072,17.0,34.0,0.9955,3.58,0.62,12.3,5.8975
10.66,0.352,0.59,2.12,0.0832,23.0,42.0,0.997,3.212,0.68,10.5,5.952500000000001
8.8,0.48,0.41,3.3,0.0808,17.4,52.0,0.9982,3.31,0.53,11.26,5.775
7.68,0.45,0.24,3.51,0.0802,38.0,142.0,0.997,3.22,0.55,10.44,5.515
9.2,0.44,0.47,2.5,0.0764,9.0,47.8,0.9981,3.34,0.65,10.8,5.890000000000001
13.2,0.458,0.55,2.24,0.081,5.0,17.0,1.0006,3.164,0.728,9.4,5.657500000000001
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99602,3.216,0.754,11.76,6.7475
8.6,0.42,0.39,1.8,0.068,5.8,12.0,0.99648,3.35,0.69,11.7,6.445
6.6,0.84,0.096,2.3,0.059,32.0,48.0,0.9952,3.52,0.56,12.3,6.307499999999999
7.8,0.697,0.0,2.8,0.0784,8.0,16.0,0.9964,3.318,0.59,9.7,5.2875
5.4,0.42,0.27,2.0,0.092,23.0,55.0,0.9947,3.78,0.64,12.3,6.197500000000001
10.8,0.45,0.464,2.5,0.099,20.0,38.0,0.99628,3.24,0.71,10.8,5.9175
8.3,0.26,0.37,1.4,0.076,8.0,30.0,0.9974,3.26,0.7,11.16,6.369999999999999
5.6,0.66,0.0,2.5,0.066,7.0,15.0,0.9926,3.52,0.58,11.12,5.529999999999999
