-2.3,0.53,5.11,3.69,3.51,0.325,4.390200000000002
-1.86,0.5616,4.34,2.81,3.15,0.3,5.332525000000002
0.0,0.6,4.78,4.24,3.15,0.275,2.980475
-2.4,0.574,4.36,3.96,2.76,0.325,6.677950000000002
-2.3,0.53,4.76,3.68,3.156,0.325,5.648725000000003
-2.3,0.568,4.78,3.99,3.17,0.29,4.066550000000001
-5.0,0.565,4.598,3.94,2.98,0.425,33.94607499999998
-2.3,0.53,5.11,3.69,3.51,0.295,3.2899250000000007
-5.0,0.6,4.78,4.24,3.15,0.4,21.70362500000001
-5.0,0.6,4.78,4.24,3.15,0.3,3.9732000000000016
-3.38,0.53,4.78,3.75,3.184,0.375,12.522875000000003
-2.3,0.5586,4.78,3.99,3.17,0.375,12.627199999999998
-5.0,0.565,4.77,3.984,3.15,0.15,0.30442499999999995
-1.38,0.5644,5.14,4.95,3.17,0.35,10.208849999999998
-2.3,0.6,5.1,4.17,3.51,0.3,4.229525000000001
-5.0,0.6,4.692,4.064,3.15,0.295,3.624150000000002
-5.0,0.565,4.692,4.042,3.15,0.225,1.4283749999999995
-2.4,0.5746,4.36,3.96,2.76,0.35,8.149100000000004
-1.38,0.53,4.78,3.75,3.15,0.295,3.771400000000001
-1.92,0.53,4.76,3.822,3.144,0.3,4.8533
-3.38,0.562,4.78,3.97,3.17,0.4,21.415225000000007
-2.3,0.53,4.774,3.68,3.16,0.35,7.826250000000004
-2.3,0.5824,4.842,5.35,2.76,0.2,1.4469500000000002
-2.3,0.53,4.76,3.68,3.152,0.41,31.193924999999993
-2.4,0.574,4.36,3.96,2.76,0.325,6.677950000000002
-5.0,0.5656,4.77,3.99,3.15,0.285,2.5122250000000017
-2.38,0.565,4.78,4.888,2.76,0.375,13.749925000000005
-2.2,0.546,4.78,4.13,3.07,0.425,34.35942499999999
-2.3,0.5536,5.11,3.814,3.51,0.275,2.7168750000000017
-2.3,0.5582,5.14,4.95,3.154,0.335,8.025150000000004
0.0,0.6,4.668,4.19,3.15,0.2,0.6658
0.0,0.5722,4.78,4.204,3.15,0.125,0.3081749999999998
-1.42,0.565,4.78,5.03,2.76,0.25,2.671175
0.0,0.6,4.78,4.24,3.15,0.35,10.569049999999997
-2.3,0.5638,5.1,3.95,3.51,0.29,3.8656500000000023
-2.3,0.558,4.972,3.634,3.53,0.425,35.023999999999994
0.0,0.5498,4.776,3.94,3.158,0.325,5.871925000000003
0.0,0.53,4.692,3.75,3.15,0.285,2.595575000000001
-2.3,0.565,4.78,4.95,2.76,0.225,1.5462999999999996
-1.4,0.565,4.78,5.35,2.754,0.325,7.091475000000003
0.0,0.565,4.77,3.936,3.156,0.35,9.327424999999998
-2.3,0.53,5.11,3.746,3.536,0.15,0.26890000000000014
-2.3,0.5604,4.34,2.81,3.15,0.315,3.7701750000000027
-2.3,0.562,5.14,4.95,3.17,0.3,4.097675000000001
-2.86,0.574,4.36,3.96,2.84,0.175,0.7515000000000002
-2.3,0.568,4.78,3.99,3.17,0.125,0.290525
-2.3,0.53,4.76,3.68,3.154,0.375,14.180125000000004
-2.38,0.5542,4.78,3.99,3.15,0.285,2.7955750000000017
-2.3,0.586,5.052,4.17,3.51,0.175,0.6956000000000002
-2.86,0.586,4.34,3.626,3.15,0.25,1.871424999999999
-2.86,0.53,4.778,3.75,3.15,0.24,1.641574999999999
-2.3,0.565,4.78,3.99,3.158,0.275,2.9787500000000007
-2.3,0.53,5.11,3.69,3.51,0.285,2.6360000000000006
-1.38,0.568,4.78,3.99,3.17,0.25,2.474299999999999
-2.84,0.5574,4.838,3.972,3.226,0.2,0.7768250000000003
-0.94,0.5618,4.78,3.99,3.156,0.275,2.943575000000001
-2.3,0.5542,5.1,4.256,3.35,0.345,7.82335
-2.3,0.53,5.11,3.69,3.51,0.345,7.4326750000000015
-2.84,0.546,4.78,4.13,3.07,0.28,2.762375000000002
-2.3,0.53,4.602,3.68,3.16,0.325,4.748650000000003
-1.38,0.5644,4.842,3.702,3.392,0.2,1.054525
0.0,0.565,4.77,3.99,3.15,0.325,5.796000000000001
-2.2,0.546,4.78,4.13,3.118,0.275,2.6582000000000017
-5.0,0.565,4.77,3.99,3.15,0.125,0.24959999999999988
-1.84,0.5478,4.772,3.99,3.124,0.295,4.366825
-2.3,0.546,4.78,4.13,3.07,0.3,3.7318500000000014
-5.0,0.586,4.774,4.24,3.15,0.325,6.0703000000000005
0.0,0.565,5.1,3.94,3.51,0.3,3.7775250000000025
0.0,0.565,5.1,3.94,3.536,0.3,4.10405
-2.4,0.565,4.78,4.95,2.76,0.25,2.755725
-2.3,0.568,4.78,3.99,3.17,0.175,0.471525
-2.3,0.6,5.1,4.17,3.51,0.3,4.229525000000001
-2.4,0.585,4.692,3.84,3.32,0.2,0.8710250000000003
-2.3,0.568,4.776,3.99,3.17,0.26,2.4331749999999994
-2.3,0.593,4.78,3.506,3.64,0.25,2.1210749999999994
0.0,0.5516,4.77,3.9,3.15,0.255,2.2859249999999993
-2.3,0.565,5.14,4.95,3.15,0.295,5.263350000000001
-1.42,0.558,4.688,4.918,2.73,0.3,5.381550000000001
-5.0,0.565,4.776,3.986,3.15,0.375,12.750599999999999
-2.84,0.569,4.78,3.594,3.64,0.45,44.36017500000003
0.0,0.5542,4.77,3.99,3.15,0.45,52.69015000000002
-5.0,0.5624,4.77,3.99,3.15,0.31,4.095175
-2.3,0.565,4.85,3.92,3.26,0.275,2.8999000000000006
-2.32,0.6,4.78,4.24,3.154,0.15,0.40455
-2.86,0.5798,4.34,3.512,3.15,0.25,1.8742999999999992
-2.4,0.586,4.774,3.84,3.32,0.3,3.989475000000002
-2.3,0.558,5.1,3.95,3.51,0.25,1.8453750000000002
-2.3,0.579,4.78,3.41,3.64,0.25,2.082524999999999
0.0,0.565,5.1,3.94,3.51,0.2,0.5513499999999996
-2.3,0.562,4.838,4.95,2.822,0.355,9.894224999999997
0.0,0.53,4.78,3.75,3.15,0.175,0.44147499999999995
-2.3,0.586,4.78,3.594,3.64,0.25,2.1059499999999995
