0.0063,18,2.31,0,0.538,6.575,48.08,4.98924,1,296,17.2,396.9,4.98,24
0.65596,16.5,7.014,0,0.469,7.185,61.1,4.9671,2,246.8,17.8,392.83,4.03,34.7
0.0691,0,2.18,0.2,0.458,7.147,44.9,6.0622,3,222,17.5,396.9,5.67,36.2
0.1446,12.5,7.87,0,0.524,6.0812,96.1,2.48966,5,311,15.2,396.9,19.15,27.1
0.2112,12.5,7.87,0,0.4722,5.631,83.02,6.0821,4.4,311,19.28,386.63,29.93,16.5
0.24118,12.5,7.87,0,0.524,6.004,60.04,5.03036,5,311,15.2,386.71,10.964,18.9
0.2249,12.5,13.47,0,0.524,6.377,94.3,2.9545,5,416.4,15.2,392.52,20.45,15
0.1175,12.5,7.87,0,0.524,6.1576,82.9,3.71398,5,311,15.2,396.9,13.27,18.9
1.56496,12.5,7.568,0,0.524,5.889,39,5.53054,5.2,311,17.82,388.112,15.71,21.7
0.6298,0,10.466,0,0.475,5.9076,61.8,4.3753,4.8,307,21,396.9,12.442,20.4
0.32198,0,7.166,0,0.476,6.0686,57.04,4.4619,6,307,21,380.02,10.26,18.2
0.6274,4.4,8.14,0,0.538,5.834,56.5,4.4986,5.4,307,21,395.62,11.176,19.9
1.0539,0,9.576,0,0.538,5.935,29.3,4.2415,4,274.4,21,394.202,8.676,23.1
0.7842,0,8.14,0,0.538,5.99,81.7,4.2579,4.4,307,18.86,378.142,14.67,17.5
0.7258,0,8.874,0,0.5066,6.1162,69.5,3.7965,5,307,21,390.95,11.28,18.2
0.62806,0,7.812,0,0.538,5.9626,89.2,4.0123,3.8,307,21,392.53,13.83,19.6
1.2325,0,8.14,0.2,0.538,6.088,91.7,3.9769,5.6,307,20.22,377.804,18.72,15.2
0.9884,0,8.14,0,0.5522,5.813,100,4.0952,4.4,307,21,394.54,19.88,14.5
0.7503,0,8.14,0,0.538,6.069,94.1,4.3996,4,307,21,394.33,19.194,15.6
0.08794,4,8.14,0,0.48678,5.7424,47.28,4.682,4,307,21,376.88,12.46,16.6
0.9558,0,8.14,0,0.538,6.047,88.8,3.77686,4,307,21,393.65,17.28,14.8
1.3547,0,11.202,0,0.538,5.7368,64.36,4.175,4,321.6,21,376.73,13.04,14.5
0.4828,0,8.14,0,0.538,5.4458,95,3.7872,4.4,307,19.44,388.938,21.096,13.1
0.67102,0,8.14,0,0.538,6.096,96.9,3.29996,4,307,21,248.31,20.34,13.5
0.0642,0,5.96,0,0.499,5.933,68.2,3.3603,5,279,19.18,396.9,9.68,18.9
0.0801,0,5.96,0,0.4644,5.85,41.5,5.18036,5,279,19.2,396.9,8.096,21
0.1751,0,9.756,0,0.499,5.966,30.2,3.8473,5,312.2,16.82,384.882,10.13,24.7
1.12592,75,2.95,0,0.428,7.08,21.8,7.1713,3,252,18.3,395.63,6.278,30.8
0.0336,75,3.248,0,0.428,7.024,15.8,5.4011,4.6,252,18.3,349.456,1.98,34.9
0.1274,18.5,6.91,0,0.448,6.77,37.48,5.11342,3,261.8,16.5,385.41,4.84,26.6
0.34952,0,6.91,0,0.448,6.169,6.6,6.2495,4.2,233,17.9,383.37,4.942,25.3
0.1227,0,6.14,0,0.46256,6.069,40,5.67372,3,233,17.9,389.39,9.55,21.2
0.1878,4,6.91,0,0.4926,5.9572,33.72,5.1004,3,233,17.9,396.9,8.082,19.3
0.2293,0,6.91,0,0.54038,6.03,81.64,3.08528,3,233,17.9,392.74,18.8,16.6
0.2539,24,6.91,0,0.4714,5.399,77,5.87,3,261.6,17.9,396.9,30.81,14.4
0.82844,0,6.044,0,0.448,5.602,62,3.1974,2.2,233,17.9,396.9,16.2,19.4
0.19226,45.5,5.64,0,0.439,5.963,45.7,6.8147,4,299.8,19.24,395.56,13.45,19.7
0.0434,21,5.64,0,0.439,6.115,63,6.8147,2.6,243,19.04,393.97,9.43,20.5
0.3375,21,5.64,0,0.439,5.998,21.4,6.8147,4,258.8,16.8,396.9,8.43,23.4
0.0136,44,4,0,0.42818,6.1554,47.6,7.3197,3,266.4,21.1,396.9,14.8,18.9
0.0131,90,1.22,0,0.403,7.249,21.9,8.6966,5,226,17.9,395.93,3.494,35.4
0.0205,85,4.354,0,0.4304,6.468,35.7,8.99246,2,310,14.98,396.9,6.006,24.7
0.27578,25,5.13,0.2,0.453,6.145,23.34,7.8148,8,284,19.7,390.68,6.86,23.3
0.1033,25,5.13,0,0.453,5.927,28.92,7.27022,8,284,19.6,396.9,9.22,19.6
0.1493,25,6.966,0,0.453,5.741,66.2,7.2254,8,385.8,20.14,390.134,13.15,18.7
0.1103,25,5.13,0,0.453,6.456,34.14,7.2255,8,284,19.7,365.128,6.73,22.2
0.0195,17.5,1.38,0,0.4161,7.104,27.28,9.2229,3,216,18.6,388.306,3.316,33
0.83998,80,3.37,0,0.398,5.787,31.1,6.6115,4,337,16.02,392.312,10.24,19.4
0.0579,12.5,3.526,0,0.409,6.0174,21.4,7.31472,4,282.2,18.9,392.75,8.1,22
