0.0063,18.0000,2.3100,0.0000,0.5380,6.5750,nan,nan,1.0000,296.0000,nan,396.9000,4.9800,24.0000
nan,nan,nan,0.0000,0.4690,7.1850,61.1000,4.9671,2.0000,nan,17.8000,392.8300,4.0300,34.7000
0.0691,0.0000,2.1800,nan,0.4580,7.1470,nan,6.0622,3.0000,222.0000,nan,396.9000,nan,36.2000
0.1446,12.5000,7.8700,nan,0.5240,nan,96.1000,nan,5.0000,311.0000,15.2000,396.9000,19.1500,27.1000
0.2112,12.5000,7.8700,0.0000,nan,5.6310,nan,6.0821,nan,311.0000,nan,386.6300,29.9300,16.5000
nan,12.5000,7.8700,0.0000,0.5240,6.0040,nan,nan,5.0000,311.0000,15.2000,386.7100,nan,18.9000
0.2249,12.5000,nan,nan,0.5240,6.3770,94.3000,nan,5.0000,nan,15.2000,392.5200,20.4500,15.0000
0.1175,12.5000,7.8700,0.0000,0.5240,nan,82.9000,nan,5.0000,311.0000,15.2000,396.9000,13.2700,18.9000
nan,12.5000,nan,0.0000,0.5240,5.8890,39.0000,nan,nan,311.0000,nan,nan,15.7100,21.7000
0.6298,0.0000,nan,0.0000,nan,nan,61.8000,nan,nan,307.0000,21.0000,396.9000,nan,20.4000
nan,nan,nan,nan,nan,nan,nan,4.4619,nan,307.0000,21.0000,380.0200,10.2600,18.2000
0.6274,nan,8.1400,0.0000,0.5380,5.8340,56.5000,4.4986,nan,307.0000,21.0000,395.6200,nan,19.9000
1.0539,0.0000,nan,0.0000,0.5380,5.9350,29.3000,nan,4.0000,nan,21.0000,nan,nan,23.1000
0.7842,0.0000,8.1400,0.0000,0.5380,5.9900,81.7000,4.2579,nan,307.0000,nan,nan,14.6700,17.5000
0.7258,0.0000,nan,0.0000,nan,nan,69.5000,3.7965,nan,307.0000,21.0000,390.9500,11.2800,18.2000
nan,nan,nan,nan,0.5380,nan,89.2000,4.0123,nan,307.0000,21.0000,392.5300,13.8300,19.6000
1.2325,0.0000,8.1400,nan,0.5380,nan,91.7000,3.9769,nan,307.0000,nan,nan,18.7200,15.2000
0.9884,nan,8.1400,0.0000,nan,5.8130,100.0000,4.0952,nan,307.0000,21.0000,394.5400,19.8800,14.5000
0.7503,0.0000,8.1400,0.0000,0.5380,nan,94.1000,4.3996,4.0000,307.0000,21.0000,394.3300,nan,15.6000
nan,nan,8.1400,0.0000,nan,nan,nan,4.6820,4.0000,307.0000,21.0000,376.8800,nan,16.6000
0.9558,nan,8.1400,0.0000,0.5380,6.0470,88.8000,nan,4.0000,307.0000,21.0000,nan,17.2800,14.8000
1.3547,0.0000,nan,0.0000,0.5380,nan,nan,4.1750,4.0000,nan,21.0000,376.7300,13.0400,14.5000
nan,0.0000,8.1400,nan,0.5380,nan,95.0000,3.7872,nan,307.0000,nan,nan,nan,13.1000
nan,0.0000,8.1400,0.0000,0.5380,6.0960,96.9000,nan,4.0000,307.0000,21.0000,248.3100,20.3400,13.5000
0.0642,0.0000,5.9600,0.0000,0.4990,5.9330,68.2000,3.3603,5.0000,279.0000,nan,396.9000,9.6800,18.9000
0.0801,0.0000,5.9600,0.0000,nan,5.8500,41.5000,nan,5.0000,279.0000,19.2000,396.9000,nan,21.0000
0.1751,0.0000,nan,0.0000,0.4990,5.9660,30.2000,3.8473,5.0000,nan,nan,nan,10.1300,24.7000
nan,75.0000,2.9500,0.0000,0.4280,nan,21.8000,nan,3.0000,252.0000,18.3000,395.6300,nan,30.8000
0.0336,75.0000,nan,0.0000,0.4280,7.0240,15.8000,5.4011,nan,252.0000,18.3000,nan,1.9800,34.9000
0.1274,nan,6.9100,0.0000,0.4480,6.7700,nan,nan,3.0000,nan,nan,385.4100,4.8400,26.6000
nan,0.0000,6.9100,0.0000,0.4480,6.1690,6.6000,nan,nan,233.0000,17.9000,383.3700,nan,25.3000
0.1227,0.0000,nan,nan,nan,6.0690,40.0000,nan,3.0000,233.0000,17.9000,389.3900,9.5500,21.2000
nan,nan,6.9100,0.0000,nan,nan,nan,5.1004,3.0000,233.0000,17.9000,396.9000,nan,19.3000
0.2293,0.0000,6.9100,0.0000,nan,6.0300,nan,nan,3.0000,233.0000,17.9000,392.7400,18.8000,16.6000
0.2539,nan,6.9100,0.0000,nan,5.3990,nan,5.8700,3.0000,nan,17.9000,396.9000,30.8100,14.4000
nan,0.0000,nan,0.0000,0.4480,5.6020,62.0000,nan,nan,233.0000,17.9000,396.9000,16.2000,19.4000
nan,nan,5.6400,0.0000,0.4390,5.9630,45.7000,6.8147,nan,nan,nan,395.5600,13.4500,19.7000
0.0434,21.0000,5.6400,0.0000,0.4390,6.1150,63.0000,6.8147,nan,243.0000,nan,393.9700,9.4300,20.5000
nan,21.0000,5.6400,0.0000,0.4390,5.9980,21.4000,6.8147,4.0000,nan,16.8000,396.9000,8.4300,23.4000
0.0136,nan,4.0000,0.0000,nan,nan,47.6000,7.3197,3.0000,nan,21.1000,396.9000,14.8000,18.9000
0.0131,90.0000,1.2200,0.0000,0.4030,7.2490,21.9000,8.6966,5.0000,226.0000,17.9000,395.9300,nan,35.4000
0.0205,85.0000,nan,nan,nan,nan,35.7000,nan,2.0000,nan,nan,396.9000,nan,24.7000
nan,25.0000,5.1300,nan,0.4530,6.1450,nan,7.8148,8.0000,284.0000,19.7000,390.6800,6.8600,23.3000
0.1033,25.0000,5.1300,0.0000,0.4530,5.9270,nan,nan,8.0000,284.0000,nan,396.9000,9.2200,19.6000
0.1493,25.0000,nan,0.0000,0.4530,5.7410,66.2000,7.2254,8.0000,nan,nan,nan,13.1500,18.7000
0.1103,25.0000,5.1300,0.0000,0.4530,6.4560,nan,7.2255,8.0000,284.0000,19.7000,nan,6.7300,22.2000
0.0195,17.5000,1.3800,0.0000,0.4161,7.1040,nan,9.2229,3.0000,216.0000,18.6000,nan,nan,33.0000
nan,80.0000,3.3700,0.0000,0.3980,5.7870,31.1000,6.6115,4.0000,337.0000,nan,nan,10.2400,19.4000
0.0579,12.5000,nan,nan,0.4090,nan,21.4000,nan,4.0000,nan,18.9000,nan,8.1000,22.0000
0.1355,12.5000,6.0700,nan,nan,nan,36.8000,nan,nan,nan,18.9000,396.9000,13.0900,17.4000
0.0883,0.0000,10.8100,nan,0.4130,6.4170,nan,5.2873,4.0000,305.0000,nan,383.7300,6.7200,24.2000
0.0916,0.0000,10.8100,0.0000,0.4130,6.0650,nan,nan,4.0000,305.0000,19.2000,nan,5.5200,22.8000
nan,nan,10.8100,0.0000,0.4130,6.2450,6.2000,5.2873,4.0000,nan,19.2000,377.1700,7.5400,23.4000
0.0790,nan,12.8300,0.0000,nan,6.2730,nan,4.2515,5.0000,398.0000,18.7000,394.9200,6.7800,24.1000
nan,nan,12.8300,nan,0.4370,nan,45.0000,nan,nan,398.0000,18.7000,nan,8.9400,21.4000
0.1015,0.0000,nan,0.0000,0.4370,6.2790,74.5000,4.0522,5.0000,nan,nan,nan,nan,20.0000
0.0565,0.0000,12.8300,0.0000,0.4370,nan,53.7000,5.0141,nan,398.0000,18.7000,386.4000,nan,21.2000
nan,0.0000,12.8300,0.0000,0.4370,nan,nan,nan,nan,398.0000,18.7000,396.0600,nan,20.3000
0.0411,25.0000,4.8600,0.0000,nan,nan,33.5000,5.4007,nan,nan,19.0000,nan,5.2900,28.0000
0.0446,nan,nan,nan,nan,6.6190,nan,nan,4.0000,281.0000,19.0000,395.6300,nan,23.9000
nan,25.0000,4.8600,0.0000,nan,6.3020,32.2000,5.4007,4.0000,281.0000,nan,nan,6.7200,24.8000
0.0355,25.0000,4.8600,0.0000,0.4260,nan,46.7000,nan,4.0000,281.0000,nan,390.6400,7.5100,22.9000
0.0506,0.0000,nan,0.0000,nan,nan,nan,4.7794,3.0000,nan,18.5000,396.9000,9.6200,23.9000
0.0573,nan,4.4900,0.0000,0.4490,6.6300,56.1000,4.4377,nan,nan,18.5000,392.3000,6.5300,26.6000
0.0519,0.0000,4.4900,0.0000,0.4490,6.0150,45.1000,nan,3.0000,247.0000,18.5000,nan,12.8600,22.5000
0.0715,nan,4.4900,0.0000,nan,6.1210,56.8000,3.7476,nan,247.0000,18.5000,395.1500,8.4400,22.2000
nan,0.0000,nan,0.0000,0.4890,nan,63.1000,3.4145,2.0000,270.0000,17.8000,nan,nan,28.7000
nan,0.0000,3.4100,0.0000,0.4890,nan,66.1000,3.0923,2.0000,nan,17.8000,nan,nan,22.6000
nan,nan,15.0400,0.0000,0.4640,6.2110,28.9000,3.6659,nan,270.0000,18.2000,nan,6.2100,25.0000
nan,0.0000,2.8900,0.0000,0.4450,6.6250,nan,nan,2.0000,276.0000,18.0000,357.9800,6.6500,28.4000
nan,0.0000,2.8900,nan,0.4450,6.1630,nan,3.4952,nan,276.0000,18.0000,391.8300,11.3400,21.4000
0.1208,nan,2.8900,0.0000,0.4450,8.0690,nan,3.4952,nan,276.0000,18.0000,396.9000,4.2100,38.7000
0.0819,0.0000,2.8900,0.0000,0.4450,nan,36.9000,3.4952,nan,276.0000,nan,393.5300,nan,43.8000
0.0686,nan,2.8900,0.0000,0.4450,7.4160,62.5000,3.4952,nan,276.0000,18.0000,nan,nan,33.2000
