-2.3,0.568,4.69,3.81,3.17,0.15,0.27
-2.3,0.568,4.78,3.99,3.17,0.2,0.78
-2.3,0.568,4.78,3.982,3.17,0.225,1.18
-2.3,0.568,4.78,3.984,3.17,0.225,1.82
-2.3,0.568,4.78,3.99,3.158,0.265,3.76
-2.3,0.5586,4.78,3.99,3.134,0.35,7.16
-2.3,0.568,4.78,3.99,3.17,0.425,32.75
-2.3,0.569,4.78,3.04,3.64,0.125,0.04
-2.3,0.569,4.78,3.04,3.64,0.15,0.17
-2.3,0.569,4.78,3.04,3.64,0.175,0.37
-2.3,0.569,4.78,3.04,3.64,0.2,0.66
-2.3,0.569,5.118,3.732,3.64,0.215,1.06
-2.3,0.569,4.78,3.04,3.618,0.275,2.33
-2.3,0.569,4.78,3.04,3.64,0.3,3.29
-2.3,0.569,4.78,3.04,3.614,0.325,4.61
-3.38,0.597,4.78,3.04,3.64,0.35,7.11
-2.84,0.569,4.78,3.04,3.64,0.375,11.99
-2.3,0.569,4.78,3.04,3.64,0.4,21.09
-1.88,0.569,4.78,3.04,3.574,0.43,35.01
-2.3,0.565,4.78,5.35,2.76,0.145,0.09
-2.3,0.565,4.78,5.35,2.76,0.15,0.29
-2.3,0.565,4.78,5.35,2.76,0.175,0.56
-2.3,0.565,4.78,5.35,2.76,0.15,2.94
-2.3,0.565,4.78,5.35,2.76,0.145,4.21
-2.3,0.565,4.78,5.35,2.76,0.4,21.4
-2.4,0.565,4.78,5.35,2.76,0.425,33.14
-3.38,0.565,4.78,5.35,2.76,0.44,50.14
-2.3,0.564,5.116,3.95,3.53,0.16,0.2
-2.94,0.5446,5.1,3.82,3.53,0.175,0.65
-2.3,0.564,5.1,3.95,3.518,0.225,1.37
-2.3,0.564,5.124,3.95,3.53,0.25,1.97
-2.3,0.564,5.1,3.95,3.53,0.275,2.83
-2.3,0.564,5.1,3.95,3.53,0.3,3.99
-2.3,0.5464,5.1,3.824,3.53,0.325,5.19
-2.3,0.564,5.1,3.95,3.53,0.35,8.03
-2.3,0.567,5.1,3.95,3.53,0.375,12.86
-2.3,0.564,5.1,3.95,3.53,0.4,21.51
-2.3,0.564,4.77,3.95,3.162,0.45,50.36
-3.38,0.5652,4.36,3.96,2.748,0.21,0.2
-2.32,0.566,4.36,3.96,2.76,0.21,0.35
-2.4,0.5726,4.516,4.574,2.76,0.165,0.93
-2.4,0.574,4.688,4.318,2.986,0.225,1.37
-2.84,0.574,4.36,3.44,2.986,0.25,1.97
-2.38,0.574,4.36,3.96,2.76,0.225,2.83
-2.8,0.574,4.36,3.96,2.76,0.3,3.99
-2.4,0.572,4.604,4.768,2.76,0.33,12.86
-2.86,0.574,4.36,3.978,2.76,0.4,21.51
-2.4,0.574,4.36,3.99,2.76,0.425,33.97
-1.92,0.574,4.824,3.96,3.244,0.45,50.36
-2.4,0.568,4.34,2.98,3.152,0.225,0.12
-2.4,0.5396,4.848,4.108,3.15,0.18,0.26
-2.4,0.5674,4.34,2.98,3.152,0.175,0.43
-2.4,0.568,4.34,2.98,3.156,0.2,0.69
-2.4,0.5574,4.34,2.98,3.138,0.21,1.09
-2.4,0.568,4.34,2.98,3.15,0.25,1.67
-2.4,0.57,4.34,2.98,3.15,0.275,2.46
-2.4,0.568,4.34,2.98,3.15,0.3,3.43
-2.4,0.568,4.344,2.98,3.15,0.325,4.62
-2.4,0.568,4.34,2.98,3.15,0.35,6.86
-2.4,0.568,4.34,2.98,3.15,0.375,11.56
-2.4,0.568,4.432,2.98,3.256,0.4,20.63
-2.4,0.568,4.34,2.98,3.138,0.425,34.5
-2.4,0.568,4.34,2.98,3.15,0.45,54.23
-2.3,0.562,5.14,4.042,3.526,0.125,0.28
-2.3,0.5662,5.14,4.95,3.17,0.15,0.44
-2.3,0.569,5.14,4.95,3.17,0.175,0.7
-2.3,0.5716,5.14,4.95,3.17,0.2,1.07
-2.3,0.562,5.14,4.95,3.17,0.225,1.57
-1.4,0.562,5.14,4.95,3.17,0.275,3.09
-2.3,0.5948,5.108,4.95,3.17,0.325,5.82
-1.38,0.562,5.132,4.95,3.17,0.425,32.34
-2.3,0.562,5.14,4.95,3.158,0.45,47.29
-2.4,0.5832,4.78,3.84,3.32,0.125,0.2
-2.4,0.585,4.78,3.84,3.32,0.15,0.38
-2.28,0.585,4.78,3.84,3.32,0.175,0.64
-2.4,0.585,4.78,3.84,3.32,0.225,1.36
-2.32,0.5604,4.956,3.598,3.492,0.25,1.98
-2.4,0.5826,4.78,3.84,3.32,0.27,2.91
-2.4,0.585,4.78,3.778,3.32,0.325,5.79
-2.34,0.585,4.78,3.84,3.32,0.34,8.04
-2.4,0.5658,4.844,3.85,3.32,0.375,12.15
-2.38,0.5364,4.78,3.84,3.158,0.4,19.18
-2.4,0.585,4.78,3.724,3.32,0.425,30.09
-1.42,0.585,4.84,3.84,3.336,0.45,44.38
-2.2,0.546,4.78,3.756,3.256,0.17,0.15
-2.2,0.546,4.78,4.13,3.07,0.155,0.32
-2.2,0.546,4.78,4.13,3.086,0.175,0.55
-2.2,0.546,4.78,4.13,3.07,0.2,0.86
-2.2,0.5428,4.78,4.13,3.07,0.185,1.24
-2.2,0.546,4.78,4.13,3.07,0.325,4.83
-2.38,0.5792,4.78,4.13,3.154,0.33,7.37
-2.2,0.546,4.78,4.046,3.07,0.375,12.76
-2.2,0.579,4.842,4.13,3.224,0.4,21.99
-1.4,0.546,4.78,4.13,3.07,0.45,53.07
0,0.565,4.77,4.046,3.15,0.18,0.11
0,0.565,4.77,3.99,3.15,0.15,0.24
0,0.565,4.77,3.99,3.154,0.175,0.49
0,0.565,4.77,3.99,3.15,0.2,0.79
-2.38,0.565,4.776,3.99,3.15,0.225,1.28
-2.92,0.565,4.77,3.99,3.15,0.25,1.96
0,0.565,4.77,3.99,3.15,0.24,2.88
-1.82,0.565,4.776,3.99,3.15,0.375,14.93
0,0.565,4.77,4.246,3.072,0.4,24.13
0,0.565,4.77,3.99,3.15,0.425,38.12
-5,0.5584,4.77,3.99,3.134,0.19,0.7
-5,0.565,4.77,3.99,3.15,0.25,1.83
-1.38,0.5662,4.66,3.99,3.058,0.275,2.77
-1.38,0.568,4.77,3.99,3.158,0.325,5.41
-5,0.565,4.77,3.99,3.15,0.35,7.87
-5,0.565,4.78,3.99,3.15,0.4,21.02
-2.38,0.565,4.77,3.98,3.15,0.425,34.58
-5,0.565,4.77,3.99,3.15,0.45,51.77
-0.92,0.565,5.1,3.964,3.51,0.125,0.08
0,0.565,5.1,3.94,3.51,0.185,0.26
0,0.565,5.1,3.966,3.51,0.175,0.5
