-2.3,0.53,5.11,3.69,3.51,0.26,2.2085698
-2.3,0.53,4.34,2.81,3.15,0.3,3.0592437
0.0,0.6,4.78,4.24,3.15,0.275,2.9676085
-2.4,0.574,4.36,3.96,2.76,0.325,5.297465
-2.3,0.53,4.76,3.68,3.156,0.31,3.3755958
-2.3,0.568,4.78,3.99,3.17,0.205,0.7931048
-5.0,0.565,4.596,3.94,3.146,0.425,35.064835
-2.3,0.53,5.11,3.69,3.51,0.32,4.5898113
-5.0,0.6,4.78,4.24,3.15,0.4,20.736406
-5.0,0.6,4.78,4.24,3.15,0.22,1.0998518
-0.92,0.53,4.78,3.75,3.152,0.375,14.145056
-2.3,0.5668,4.78,3.99,3.17,0.375,13.657449
-5.0,0.565,4.77,3.99,3.15,0.15,0.22735459
-1.82,0.5854,5.14,4.95,3.17,0.35,8.419678
-2.3,0.6,5.1,4.17,3.51,0.3,4.7548795
-5.0,0.6,4.778,4.24,3.15,0.315,6.241275
-5.0,0.565,4.776,4.03,3.15,0.225,1.2641525
-2.4,0.5668,4.36,3.96,2.76,0.35,7.587535
-1.38,0.53,4.78,3.75,3.15,0.23,1.3235395
-1.84,0.53,4.904,3.686,3.262,0.3,3.8771296
-2.46,0.562,4.988,4.402,3.17,0.4,21.263586
-2.3,0.53,4.604,3.68,3.16,0.35,8.34471
-2.3,0.5696,4.692,5.35,2.76,0.2,0.72449
-2.3,0.53,4.76,3.68,3.252,0.27,2.0519898
-2.4,0.574,4.36,3.96,2.76,0.325,5.297465
-5.0,0.5674,4.77,3.99,3.15,0.33,7.185238
-1.36,0.565,4.78,4.296,2.76,0.375,13.319054
-2.2,0.546,4.78,4.13,3.07,0.425,37.717297
-2.3,0.5662,5.11,4.342,3.51,0.275,2.8929875
-2.3,0.6,5.14,4.95,3.336,0.35,8.384057
0.0,0.6,4.69,4.226,3.15,0.2,0.7934078
0.0,0.5448,4.78,3.822,3.15,0.125,0.13920557
-1.82,0.565,4.78,4.292,2.76,0.25,1.986908
0.0,0.6,4.78,4.24,3.15,0.35,9.314171
-2.3,0.5656,5.1,3.95,3.514,0.225,1.3155425
-2.3,0.565,5.048,4.162,3.53,0.425,33.795662
0.0,0.5668,4.91,3.94,3.148,0.325,5.6267123
0.0,0.53,4.686,3.75,3.15,0.235,1.3033918
-2.3,0.565,4.78,4.24,2.76,0.225,1.2865463
-1.86,0.565,4.78,5.35,3.054,0.325,5.1363363
0.0,0.565,4.77,4.012,2.99,0.35,8.346247
-2.3,0.53,5.11,3.714,3.442,0.15,0.22155358
-2.3,0.53,4.34,2.81,3.15,0.28,2.1531155
-2.3,0.562,5.14,4.95,3.17,0.3,4.109971
-2.46,0.574,4.36,3.96,2.916,0.175,0.4940328
