-2.3,0.53,5.11,3.69,3.51,0.26,1.821849999999999
-2.3,0.53,4.34,2.81,3.15,0.3,3.6078500000000013
0.0,0.6,4.78,4.24,3.15,0.275,3.0773249999999996
-2.4,0.574,4.36,3.96,2.76,0.325,5.523450000000002
-2.3,0.53,4.76,3.68,3.156,0.31,3.818125000000001
-2.3,0.568,4.78,3.99,3.17,0.205,0.7839500000000001
-5.0,0.565,4.596,3.94,3.146,0.425,34.263525
-2.3,0.53,5.11,3.69,3.51,0.32,4.498350000000002
-5.0,0.6,4.78,4.24,3.15,0.4,20.85665000000001
-5.0,0.6,4.78,4.24,3.15,0.22,1.0400250000000002
-0.92,0.53,4.78,3.75,3.152,0.375,13.859525000000005
-2.3,0.5668,4.78,3.99,3.17,0.375,13.210124999999996
-5.0,0.565,4.77,3.99,3.15,0.15,0.24117499999999997
-1.82,0.5854,5.14,4.95,3.17,0.35,8.163699999999997
-2.3,0.6,5.1,4.17,3.51,0.3,4.094325000000003
-5.0,0.6,4.778,4.24,3.15,0.315,5.753100000000001
-5.0,0.565,4.776,4.03,3.15,0.225,1.2330250000000003
-2.4,0.5668,4.36,3.96,2.76,0.35,7.626525000000008
-1.38,0.53,4.78,3.75,3.15,0.23,1.327925
-1.84,0.53,4.904,3.686,3.262,0.3,3.7919499999999995
-2.46,0.562,4.988,4.402,3.17,0.4,21.380325000000006
-2.3,0.53,4.604,3.68,3.16,0.35,7.761200000000009
-2.3,0.5696,4.692,5.35,2.76,0.2,0.8844750000000003
-2.3,0.53,4.76,3.68,3.252,0.27,2.1822500000000007
-2.4,0.574,4.36,3.96,2.76,0.325,5.523450000000002
-5.0,0.5674,4.77,3.99,3.15,0.33,7.286550000000002
-1.36,0.565,4.78,4.296,2.76,0.375,13.909925000000001
-2.2,0.546,4.78,4.13,3.07,0.425,37.75377499999999
-2.3,0.5662,5.11,4.342,3.51,0.275,2.9410250000000002
-2.3,0.6,5.14,4.95,3.336,0.35,8.196224999999995
0.0,0.6,4.69,4.226,3.15,0.2,0.8956750000000006
0.0,0.5448,4.78,3.822,3.15,0.125,0.09059999999999999
-1.82,0.565,4.78,4.292,2.76,0.25,2.1269250000000004
0.0,0.6,4.78,4.24,3.15,0.35,8.329099999999999
-2.3,0.5656,5.1,3.95,3.514,0.225,1.292400000000001
-2.3,0.565,5.048,4.162,3.53,0.425,33.322950000000006
0.0,0.5668,4.91,3.94,3.148,0.325,5.367050000000001
0.0,0.53,4.686,3.75,3.15,0.235,1.2917000000000005
-2.3,0.565,4.78,4.24,2.76,0.225,1.304924999999999
-1.86,0.565,4.78,5.35,3.054,0.325,5.125724999999997
0.0,0.565,4.77,4.012,2.99,0.35,8.081900000000001
-2.3,0.53,5.11,3.714,3.442,0.15,0.257075
-2.3,0.53,4.34,2.81,3.15,0.28,2.2867750000000022
-2.3,0.562,5.14,4.95,3.17,0.3,4.003450000000001
-2.46,0.574,4.36,3.96,2.916,0.175,0.5484250000000002
-2.3,0.568,4.78,3.99,3.17,0.125,0.12252499999999993
-2.3,0.53,4.76,3.68,3.156,0.375,13.735925000000005
-0.92,0.551,4.78,4.152,3.15,0.255,1.845174999999999
-2.3,0.5924,5.102,4.17,3.51,0.175,0.5466500000000004
-2.46,0.544,4.34,3.804,3.15,0.25,1.8487749999999987
-1.92,0.53,4.694,3.75,3.15,0.25,2.0299750000000003
