0.2591,0.0,21.89,0.0,0.6632,5.886,96.0,1.7883,4.0,437.0,21.2,110.1,14.794,17.680499999999995
0.773,0.0,8.14,0.0,0.533,6.495,94.4,4.4547,4.0,315.6,21.0,388.708,10.148,19.9765
20.0849,0.0,18.1,0.0,0.7186,4.368,91.2,1.4395,24.0,666.0,20.2,285.83,30.63,9.769250000000001
9.5957,0.0,18.1,0.0,0.693,6.404,94.64,1.81944,24.0,666.0,19.1,376.11,22.458,13.620499999999996
0.0091,90.0,2.97,0.0,0.4,7.088,20.8,6.86478,1.0,285.0,15.3,394.72,7.85,30.58025
3.4743,0.0,16.46,1.0,0.718,8.78,85.2,1.9047,24.0,666.0,20.2,364.52,5.29,39.373999999999995
0.13328,0.0,7.364,0.2,0.55,6.642,86.8,3.4211,5.0,276.0,18.18,392.78,9.69,25.726499999999994
0.463,0.0,5.084,0.0,0.505,7.412,76.9,3.6715,8.0,307.0,19.64,376.14,5.25,32.314249999999994
1.1929,0.0,23.812,0.0,0.624,6.326,92.82,2.271,4.0,437.0,21.2,396.9,17.574,17.9765
0.41632,0.0,8.614,0.4,0.507,6.951,88.5,2.8617,8.0,307.0,19.08,391.7,9.71,28.810500000000005
0.4243,0.0,8.14,0.0,0.536,6.674,87.3,3.83616,4.0,307.0,21.0,328.414,11.98,20.108
0.8027,0.0,8.14,0.0,0.538,5.456,89.04,3.7965,4.0,307.0,21.0,288.99,11.69,17.248999999999995
0.309,0.0,10.01,0.0,0.547,5.9338,72.5,2.7301,3.2,432.0,17.8,393.3,12.04,20.89950000000001
0.0537,25.8,13.92,0.0,0.437,6.549,51.0,5.9604,4.0,289.0,19.16,392.85,7.39,24.31675
9.46232,0.0,18.1,0.0,0.693,5.349,98.22,1.78696,24.0,666.0,20.2,396.9,19.77,13.105999999999998
0.042,28.0,15.04,0.0,0.464,6.442,71.74,3.7715,4.0,270.0,17.3,395.01,8.16,24.80075
0.2536,0.0,9.9,0.0,0.544,5.893,77.7,2.94918,4.2,304.0,19.14,396.42,11.5,20.23425
1.20166,0.0,18.692,0.2,0.871,6.129,96.0,1.7494,5.0,455.6,14.7,321.02,15.12,18.296499999999988
4.8714,0.0,18.1,0.0,0.698,6.377,93.6,2.3053,24.0,666.0,20.2,396.21,18.68,16.129249999999995
0.1096,0.0,17.464,0.0,0.573,6.794,84.26,2.3889,4.8,273.0,21.0,361.894,8.426,25.607499999999998
0.0377,80.0,3.548,0.0,0.404,7.274,38.3,7.309,5.0,329.0,18.58,392.2,5.668,30.793
0.0921,63.0,2.25,0.0,0.389,6.453,33.22,8.18916,1.0,300.0,17.42,394.72,6.422,23.995499999999993
0.32164,20.0,6.2,1.0,0.4882,6.879,57.06,4.29168,8.0,307.0,17.22,390.39,11.334,31.133250000000004
0.0143,100.0,1.32,0.0,0.411,6.816,24.1,8.5921,5.0,256.0,15.1,392.9,3.95,31.77775
0.015,90.0,3.922,1.0,0.401,7.923,23.74,7.00202,1.0,345.2,13.6,395.52,3.16,44.667000000000016
0.06434,0.0,5.794,1.0,0.509,6.726,66.5,3.6519,8.0,309.2,17.4,389.176,8.05,29.342999999999993
15.3809,0.0,18.1,0.0,0.693,5.531,85.4,1.49914,24.0,666.0,20.2,329.46,27.38,9.668250000000002
0.30222,6.6,17.162,0.0,0.547,5.9114,92.9,2.3534,6.0,279.4,17.8,394.95,16.422,19.739750000000004
0.2694,0.0,13.762,0.0,0.544,6.266,82.8,3.36178,4.0,304.0,18.4,393.39,7.9,22.86025
2.3793,0.0,19.58,0.0,0.6848,6.13,100.0,1.4191,5.0,403.0,15.68,172.91,27.8,16.017499999999984
5.5811,0.0,18.1,0.0,0.713,6.436,87.9,2.3158,24.0,666.0,20.2,314.164,16.22,16.138500000000008
0.0717,0.0,22.888,0.0,0.581,6.004,84.1,2.1974,2.0,340.8,19.1,377.67,14.27,19.64125
4.2613,0.0,18.1,0.0,0.77,6.112,92.78,2.5091,24.0,666.0,20.2,304.44,21.464,15.8665
11.5779,0.0,18.1,0.0,0.7,5.036,97.0,1.77,24.0,666.0,20.2,396.9,25.68,11.602999999999998
0.08978,17.6,6.2,0.0,0.45418,6.552,21.4,3.3751,8.0,307.0,17.4,380.34,3.76,28.267000000000003
0.0613,40.0,6.41,1.0,0.447,6.826,35.62,6.0797,4.0,254.0,17.6,393.45,4.16,34.491
1.2518,0.0,8.14,0.0,0.538,5.57,98.1,3.7979,4.0,307.0,21.0,376.57,21.02,15.207
0.3077,0.0,5.96,0.0,0.499,5.9016,61.4,3.3779,5.0,279.0,17.54,390.82,11.41,21.927500000000002
5.74784,0.0,18.1,0.0,0.74,6.629,95.04,2.1247,24.0,666.0,20.2,311.976,19.356,14.504250000000004
0.5578,0.0,21.89,0.0,0.625,5.7696,98.2,2.1107,2.8,339.0,21.2,394.67,16.96,17.992749999999997
0.44408,0.0,7.79,0.2,0.507,6.951,88.5,2.8617,8.0,307.0,17.74,391.7,9.71,30.13425
14.4383,0.0,18.1,0.0,0.597,6.852,100.0,1.4655,24.0,666.0,20.2,179.36,19.766,16.298250000000003
14.56196,0.0,18.1,0.0,0.7086,5.875,84.86,1.1296,24.0,666.0,20.2,347.88,8.88,20.159749999999995
0.1644,22.0,5.86,0.0,0.431,6.433,40.74,6.54486,7.0,330.0,19.1,374.71,6.172,23.818999999999996
9.3255,0.0,27.74,0.0,0.609,5.9382,96.06,1.8209,4.0,711.0,20.1,395.09,16.578,16.4165
18.02538,0.0,18.1,0.0,0.597,4.628,91.58,1.59414,20.2,666.0,20.2,28.79,34.37,13.569500000000001
11.2302,0.0,18.1,0.0,0.7,5.6192,95.26,1.93036,24.0,666.0,20.2,394.43,16.99,13.985249999999994
0.0351,95.0,2.68,0.0,0.4161,7.853,33.2,7.94972,4.0,302.0,14.7,392.78,3.81,43.99175000000002
0.1588,10.6,10.81,0.0,0.447,5.961,17.5,5.2873,4.0,305.0,19.2,389.684,9.88,21.702499999999993
0.0347,35.0,6.06,0.0,0.4379,6.6842,23.3,6.6407,1.0,304.0,16.9,362.25,7.83,25.03799999999999
0.2617,0.0,10.348,0.0,0.544,5.8214,82.54,2.834,4.0,304.0,18.36,396.3,11.72,20.423250000000003
14.4208,0.0,18.1,0.0,0.74,5.9828,93.3,1.59166,24.0,666.0,20.2,27.49,18.05,11.210249999999997
1.18034,25.0,5.13,0.0,0.44738,6.5662,43.4,7.9809,8.0,384.8,18.0,386.882,9.5,23.45975000000001
23.6482,0.0,18.1,0.0,0.671,5.4946,96.2,1.3861,20.2,666.0,20.2,277.206,23.69,9.87425
0.2288,0.0,8.56,0.0,0.52,6.405,85.4,4.45154,4.4,384.0,20.9,70.8,10.63,18.859
0.0493,33.0,2.18,0.0,0.4466,6.849,40.28,3.1827,7.0,362.0,18.4,396.9,7.53,29.464750000000016
0.0556,70.0,2.24,0.0,0.4,6.9314,25.9,7.8278,5.0,358.0,16.34,371.58,4.74,29.847749999999998
22.5971,0.0,18.1,0.0,0.7,5.0,89.5,1.5184,24.0,666.0,20.2,396.9,31.99,10.6295
0.6018,0.0,8.14,0.0,0.538,5.95,82.0,3.99,4.0,307.0,21.0,256.028,14.552,16.973
9.8235,0.0,18.1,0.0,0.6562,6.794,98.8,1.98008,24.0,666.0,20.2,396.9,21.24,15.277249999999993
1.24892,0.0,19.58,0.0,0.6198,5.709,98.5,1.6232,5.0,403.0,14.7,261.95,26.192,15.564999999999987
2.3686,0.0,19.58,0.0,0.871,4.926,86.52,1.87034,5.0,403.0,18.42,391.71,19.44,16.799499999999995
0.0459,52.5,3.926,0.0,0.4224,6.315,45.6,7.3172,6.0,293.0,18.64,390.576,7.6,22.76075
0.88414,61.0,5.64,0.0,0.4224,6.511,21.1,6.8147,4.0,362.0,16.8,396.9,5.28,25.992749999999987
0.5783,0.0,19.45,0.4,0.575,8.297,81.14,2.4216,5.0,264.0,18.14,384.54,7.44,39.7655
8.6448,0.0,19.61,0.0,0.6688,6.384,92.6,1.7912,24.0,666.0,20.2,396.9,15.17,16.626250000000006
2.21142,87.0,2.608,0.0,0.398,6.976,15.26,8.1676,6.4,381.8,16.1,379.882,4.67,32.09149999999999
11.5392,0.0,18.1,0.0,0.693,5.683,100.0,1.4254,24.0,613.4,20.2,384.97,22.98,10.360999999999999
0.03452,43.4,8.52,0.0,0.42938,6.5502,33.0,6.498,4.0,345.0,18.9,396.9,7.602,24.417500000000004
0.14818,0.0,1.89,0.2,0.518,6.54,59.7,3.32248,1.0,422.0,18.48,389.96,8.65,25.25074999999999
0.093,0.0,25.65,0.0,0.6378,5.961,92.9,2.0869,3.4,188.0,19.1,378.09,17.93,19.529500000000006
1.1308,0.0,8.14,0.0,0.538,5.9968,94.58,4.233,4.4,307.0,21.0,317.112,22.6,15.069999999999997
0.0377,80.0,3.37,0.2,0.404,7.274,38.3,7.309,4.0,329.0,19.08,392.2,5.118,31.116499999999995
0.07712,55.0,3.78,0.0,0.4554,6.696,56.4,5.7321,5.0,289.4,18.62,396.9,7.18,25.808999999999994
0.1057,0.0,27.74,0.0,0.609,5.983,93.7,2.2765,4.0,383.8,20.1,390.11,15.642,18.0665
1.1308,0.0,8.14,0.0,0.538,5.9158,88.84,4.233,4.6,307.0,21.0,335.974,22.6,15.14975
0.86872,20.0,19.912,0.2,0.647,5.9604,94.5,2.0788,5.0,439.2,19.42,393.696,11.25,21.705
2.924,0.0,20.916,0.0,0.674,6.0616,93.0,2.2834,5.0,403.0,14.7,351.78,20.052,17.103999999999992
0.1778,0.0,9.69,0.0,0.6674,5.569,91.46,2.3999,4.8,343.6,19.2,305.258,15.1,17.28174999999999
0.23232,12.5,7.87,0.0,0.524,6.012,66.6,5.5605,5.0,311.0,15.2,395.6,12.43,20.3135
0.0566,0.0,3.41,0.0,0.489,7.007,58.8,3.4217,2.0,239.8,17.8,390.48,5.5,32.47825
0.04442,69.0,2.25,0.0,0.389,6.453,28.12,9.21616,1.0,300.0,16.54,394.72,5.852,23.963499999999996
16.43758,0.0,18.1,0.0,0.7642,5.3806,96.8,1.3567,24.0,666.0,20.2,375.33,31.008,12.308249999999997
4.54976,0.0,18.1,0.0,0.6678,6.417,98.3,2.185,24.0,666.0,20.2,304.21,19.31,15.485750000000003
0.0604,28.0,15.04,0.0,0.464,6.249,77.3,3.3598,4.0,270.0,18.2,396.9,10.59,22.569500000000005
0.0273,16.0,7.07,0.0,0.469,6.421,58.86,4.07824,2.0,242.0,17.8,396.9,9.14,24.873499999999996
1.1308,0.0,8.14,0.0,0.538,5.737,92.96,4.233,4.6,307.0,21.0,211.226,22.6,14.715249999999997
11.21058,0.0,18.1,0.0,0.713,6.525,86.5,1.92366,24.0,666.0,20.2,50.92,18.13,13.386000000000003
0.0091,90.0,2.97,0.0,0.4,7.088,20.8,6.9988,1.0,285.0,15.3,394.72,7.85,30.58025
0.21742,0.0,6.392,0.0,0.55,6.642,71.04,3.4211,5.0,276.0,18.2,392.78,9.69,24.969749999999998
0.20168,0.0,6.538,0.2,0.507,6.4908,80.8,3.29786,8.0,307.0,18.36,396.9,7.6,25.18299999999999
0.3411,0.0,7.38,0.0,0.5146,5.9498,61.2,4.7211,4.6,287.0,19.6,389.89,11.152,19.830000000000005
0.0827,0.0,7.022,0.0,0.437,6.7446,18.4,5.5027,4.0,289.0,16.0,393.992,8.58,27.697249999999986
25.9406,0.0,18.1,0.0,0.679,5.304,89.1,1.6475,24.0,675.0,20.2,127.36,26.64,9.382249999999996
17.7565,0.0,18.1,0.0,0.693,4.9524,100.0,1.6582,24.0,666.0,20.2,88.27,36.98,9.219750000000005
6.73306,0.0,18.1,0.0,0.7294,6.185,96.7,2.1705,24.0,666.0,20.2,324.324,18.03,14.551749999999998
0.1884,35.5,6.91,0.0,0.448,5.786,33.3,6.30296,3.0,233.0,18.16,391.646,14.15,19.72150000000001
0.0467,80.0,1.52,0.0,0.404,7.107,36.6,7.309,5.8,374.6,18.44,354.31,8.61,29.120250000000002
7.32266,0.0,18.1,0.0,0.693,5.349,98.06,2.03328,24.0,666.0,20.2,396.9,19.77,13.764249999999995
7.44,0.0,18.1,0.0,0.77,5.362,96.2,2.1036,24.0,675.0,20.2,380.79,19.842,14.44625
