0.2591,0.0,21.89,0.0,0.6369679103359729,6.01029790545075,96.0,1.7883,4.0,437.0,21.2,395.997919192763,15.390248862201236,16.236076
0.773,0.0,8.14,0.0,0.538,6.495,94.4,4.4547,10.559462019607013,355.1892725744739,21.0,361.3571544942853,21.770446505542488,15.51866
20.0849,0.0,18.1,0.0,0.7285422844857791,4.368,91.2,1.4395,24.0,666.0,20.2,285.83,30.63,9.376895
9.5957,0.0,18.1,0.0,0.693,6.404,95.6985277965126,2.0450682406183596,24.0,666.0,19.60779399780394,376.11,15.394699381609787,15.21863
0.0091,90.0,2.97,0.0,0.4,7.088,20.8,6.308842047930895,1.0,285.0,15.3,394.72,7.85,35.109753
3.4743,0.0,18.1,1.0,0.718,8.78,97.11775448780793,1.9047,24.0,666.0,20.2,382.15437245839604,5.29,40.999405
0.37490274988166894,0.0,11.360071460418716,0.0,0.55,6.642,83.46692134348143,3.4211,5.0,276.0,20.203469034677376,392.78,9.69,21.523472
0.463,0.0,5.51222296690142,0.0,0.435356118791014,7.412,76.9,3.6715,8.0,307.0,17.038701847133638,376.14,5.25,32.228413
1.1929,0.0,19.7446660159931,0.0,0.624,6.326,95.07991897560889,2.271,4.0,437.0,21.2,396.9,14.183571540164372,17.78163
0.16092887770261163,0.0,9.887815262745622,0.5285591765735745,0.507,6.951,88.5,2.8617,8.0,307.0,19.37534217688393,391.7,9.71,26.379559
0.6166741404882834,0.0,8.14,0.0,0.5401166517783439,6.674,87.3,3.540967307843551,4.0,307.0,21.0,328.6884614818143,11.98,21.94817
0.8027,0.0,8.14,0.0,0.538,5.456,81.65589336855996,3.7965,4.0,307.0,21.0,288.99,11.69,18.36956
0.8654909776955864,0.0,10.01,0.0,0.547,6.01706983627112,72.5,2.7301,8.896826714739758,432.0,17.8,393.3,12.04,20.497087
0.0537,50.09279841418331,13.92,0.5074269767105914,0.437,6.549,51.0,5.9604,4.0,289.0,16.748687694527977,392.85,7.39,26.003042
5.602678788259786,0.0,18.1,0.0,0.693,5.349,95.83120198692524,2.321560161201243,24.0,666.0,20.2,396.9,19.77,13.623739
0.042,28.0,15.04,0.0,0.464,6.442,79.37701919387018,2.983937569522381,4.0,270.0,17.53688350239299,395.01,8.16,24.848543
0.2536,0.0,9.9,0.0,0.544,6.0897794403226735,77.7,2.845515160031611,4.077312828134711,304.0,19.16961100535849,396.42,11.5,19.531118
1.9613471072762174,0.0,15.164656520574429,0.0,0.871,6.129,96.0,1.7494,5.0,433.016753977626,14.7,321.02,15.12,17.029762
4.8714,0.0,18.1,0.0,0.7366309363875594,6.270837186855272,93.6,2.3053,24.0,666.0000000000001,20.2,396.21,18.68,17.164932
0.1096,0.0,21.615092530378423,0.0,0.573,6.794,94.89445186039461,2.3889,14.305427928346262,273.0,21.0,300.5132560312066,18.669420301223187,17.5115
0.0377,80.0,5.240801338971959,0.22152744737913618,0.404,7.274,38.3,7.309,3.1842917424535977,329.0,16.115076915284067,392.2,4.682350524790344,34.861374
0.042155289657618854,22.967487856075476,2.25,0.2551943095119497,0.389,6.453,59.86909745225731,3.9166328875728262,1.0,300.0,16.1081825763307,394.72,4.671596494024362,28.963886
0.4988002486191581,1.921161688836634,6.2,1.0,0.39800169279765374,6.879,70.89696974105851,3.557190111447677,8.0,307.0,16.100087903706683,390.39,4.670358492849615,33.053993
0.0143,100.0,1.32,0.0,0.411,6.816,50.59535720074528,4.5755069710554395,5.0,256.0,15.1,392.9,3.95,31.458225
0.015,90.0,2.474689090882859,1.0,0.401,7.923,23.57200895356674,6.3403515082153765,1.0,295.3189772732738,13.6,395.52,3.16,41.251144
