-2.3,0.53,5.11,3.69,3.51,0.25,2.0585804
-1.82,0.5504,4.34,2.81,3.15,0.3,3.4845161
0.0,0.6,4.78,4.24,3.15,0.275,3.0720968
-2.4,0.574,4.36,3.96,2.76,0.325,5.834279
-2.3,0.53,4.76,3.68,3.186,0.36,11.4407625
-2.3,0.568,4.78,3.99,3.17,0.2,0.59117174
-5.0,0.565,4.67,3.94,3.148,0.425,34.20804
-2.3,0.53,5.11,3.69,3.51,0.22,1.3216594
-5.0,0.6,4.78,4.24,3.15,0.4,20.264027
-5.0,0.6,4.78,4.24,3.15,0.385,13.443409
-2.3,0.53,4.78,3.75,3.192,0.375,13.964922
-2.3,0.575,4.78,3.99,3.17,0.375,13.60633
-5.0,0.565,4.77,3.984,3.15,0.15,0.15269637
-2.9,0.5726,5.14,4.95,3.17,0.35,8.281521
-2.3,0.6,5.1,4.17,3.51,0.3,4.481323
-5.0,0.6,4.686,4.24,3.15,0.33,6.265954
-5.0,0.565,4.842,4.182,3.15,0.225,1.3078023
-2.4,0.5762,4.36,3.96,2.76,0.35,9.268483
-0.46,0.53,4.78,3.75,3.15,0.165,0.50047874
-2.36,0.53,4.69,3.77,3.06,0.3,3.750074
-0.92,0.562,4.78,3.946,3.17,0.4,21.831097
-2.3,0.53,4.77,3.68,3.16,0.35,8.305699
-2.3,0.565,4.908,5.35,2.76,0.2,1.6316664
-2.3,0.53,4.76,3.68,3.186,0.36,11.4407625
-2.4,0.574,4.36,3.96,2.76,0.325,5.834279
-5.0,0.5674,4.77,3.99,3.15,0.175,0.38830653
-2.0,0.565,4.78,5.19,2.76,0.375,12.874751
-2.2,0.546,4.78,4.13,3.07,0.425,38.42516
-2.3,0.57,5.11,4.052,3.51,0.275,3.1451337
-2.3,0.5646,5.14,4.95,3.134,0.28,2.660737
0.0,0.6,4.84,4.176,3.15,0.2,0.40276787
0.0,0.551,4.78,3.896,3.15,0.125,-0.08855954
-2.82,0.565,4.78,5.11,2.76,0.25,1.943296
0.0,0.6,4.78,4.24,3.15,0.35,10.061887
-2.3,0.5732,5.1,3.95,3.51,0.285,4.0895576
-2.3,0.558,4.918,3.78,3.53,0.425,34.51376
0.0,0.5542,4.696,3.94,3.064,0.325,5.1881404
0.0,0.53,4.78,3.75,3.15,0.175,0.70121896
-2.3,0.565,4.78,5.11,2.76,0.225,1.658557
-1.38,0.565,4.78,5.35,2.76,0.325,5.483291
0.0,0.565,4.77,3.972,3.15,0.35,8.60916
-2.3,0.53,5.11,3.69,3.51,0.15,0.66341984
-2.3,0.548,4.34,2.81,3.15,0.285,3.233739
-2.3,0.562,5.14,4.95,3.17,0.3,3.9653714
-1.84,0.574,4.36,3.96,2.76,0.175,0.58309746
-2.3,0.568,4.78,3.99,3.17,0.125,0.14490548
-2.3,0.53,4.76,3.68,3.186,0.375,13.986944
-1.46,0.5466,4.78,3.912,3.15,0.225,1.0224599
-2.3,0.5878,4.84,4.17,3.51,0.175,0.5135408
-2.32,0.5736,4.34,3.212,3.15,0.25,1.644944
-2.3,0.53,4.776,3.75,3.15,0.37,13.708304
-1.82,0.5576,4.78,3.99,3.134,0.275,2.497089
-2.3,0.53,5.11,3.69,3.51,0.22,1.3216594
-2.3,0.568,4.78,3.99,3.17,0.17,0.4117973
-2.82,0.5668,4.674,4.284,2.982,0.2,0.74387836
-1.92,0.5738,4.78,3.99,3.226,0.275,3.004727
-2.3,0.5656,5.1,4.258,3.464,0.29,4.3096595
-2.3,0.53,5.11,3.69,3.51,0.215,1.2348592
-1.36,0.546,4.78,4.13,3.07,0.305,5.368135
-2.3,0.53,4.766,3.68,3.16,0.295,3.6175487
